Time;km;speed_kmh;FC;dist;speed_smooth;fc_smooth;fc_ref;std_ref;fc_delta;label_effort
2021-09-26T07:41:11Z;0.0;0.0;85;0.0;0.0;85.0;77.40991086089613;9.287487713817985;7.590089139103867;Repos/Arret
2021-09-26T07:41:12Z;0.001;2.88;85;0.001;1.44;85.0;97.56460755336622;11.633188433931736;-12.564607553366216;Repos/Arret
2021-09-26T07:41:13Z;0.002;2.88;85;0.001;1.92;85.0;104.28283978418958;12.415088673969652;-19.282839784189576;Repos/Arret
2021-09-26T07:41:14Z;0.002;2.88;85;0.0;2.16;85.0;107.64195589960126;12.806038793988611;-22.641955899601257;Repos/Arret
2021-09-26T07:41:15Z;0.003;2.88;85;0.001;2.304;85.0;109.65742556884825;13.040608865999985;-24.657425568848254;Repos/Arret
2021-09-26T07:41:17Z;0.004;2.16;85;0.001;2.28;85.0;109.32151395730709;13.00151385399809;-24.32151395730709;Repos/Arret
2021-09-26T07:41:17Z;0.005;2.16;85;0.001;2.262857142857143;85.0;109.08157709192054;12.973588845425308;-24.081577091920536;Repos/Arret
2021-09-26T07:41:18Z;0.008;4.68;84;0.003;2.565;84.875;113.31046434435845;13.465767121520603;-28.43546434435845;Repos/Arret
2021-09-26T07:41:19Z;0.011;6.48;84;0.003;3.0;84.77777777777777;119.39886230354213;14.174364214054965;-34.62108452576436;Repos/Arret
2021-09-26T07:41:20Z;0.015;8.28;84;0.004;3.528;84.7;126.78891775744782;15.034454478096674;-42.08891775744782;Repos/Arret
2021-09-26T07:41:21Z;0.018;9.0;85;0.003;4.025454545454545;84.72727272727273;133.75144934211932;15.844787454135968;-49.02417661484658;Repos/Arret
2021-09-26T07:41:22Z;0.022;12.24;87;0.004;4.71;84.91666666666667;143.33256462585035;16.959883819190043;-58.41589795918368;Repos/Arret
2021-09-26T07:41:23Z;0.026;12.6;89;0.004;5.316923076923077;85.23076923076923;151.8272524946318;17.948536526545677;-66.59648326386258;Sous-régime
2021-09-26T07:41:25Z;0.031;11.52;90;0.005;5.76;85.57142857142857;157.02826241424742;17.69009188065623;-71.45683384281885;Sous-régime
2021-09-26T07:41:25Z;0.033;11.52;91;0.002;6.144;85.93333333333334;160.4280769878825;15.604212970648302;-74.49474365454915;Sous-régime
2021-09-26T07:41:26Z;0.036;12.6;91;0.003;6.547499999999999;86.25;162.9804115172045;11.567528688185943;-76.73041151720449;Sous-régime
2021-09-26T07:41:27Z;0.04;12.96;91;0.004;6.924705882352941;86.52941176470588;164.31988491604878;10.374158508423907;-77.7904731513429;Sous-régime
2021-09-26T07:41:28Z;0.044;13.32;92;0.004;7.279999999999999;86.83333333333333;164.57886258227848;10.434399702681599;-77.74552924894515;Sous-régime
2021-09-26T07:41:29Z;0.048;13.32;93;0.004;7.597894736842106;87.15789473684211;164.6990548024698;10.53712549977629;-77.54116006562768;Sous-régime
2021-09-26T07:41:30Z;0.052;14.04;94;0.004;7.92;87.5;165.11622866866068;10.103557670685205;-77.61622866866068;Sous-régime
2021-09-26T07:41:31Z;0.056;14.4;93;0.004;8.22857142857143;87.76190476190476;165.17589090546133;9.624823749185618;-77.41398614355657;Sous-régime
2021-09-26T07:41:32Z;0.06;14.4;93;0.004;8.509090909090908;88.0;165.1505824139543;9.19541868688017;-77.15058241395431;Sous-régime
2021-09-26T07:41:33Z;0.065;14.76;94;0.005;8.780869565217392;88.26086956521739;165.95422617124376;9.530767116056253;-77.69335660602637;Sous-régime
2021-09-26T07:41:34Z;0.069;15.12;96;0.004;9.045;88.58333333333333;166.53813727706466;9.823530713300078;-77.95480394373133;Sous-régime
2021-09-26T07:41:35Z;0.073;15.48;100;0.004;9.3024;89.04;166.17175428444855;9.95153260318594;-77.13175428444855;Sous-régime
2021-09-26T07:41:36Z;0.078;15.48;100;0.005;9.54;89.46153846153847;165.7494672065977;9.948747811843996;-76.28792874505923;Sous-régime
2021-09-26T07:41:37Z;0.082;15.48;98;0.004;9.76;89.77777777777777;164.97383869168604;9.392979035500764;-75.19606091390827;Sous-régime
2021-09-26T07:41:38Z;0.086;15.12;99;0.004;9.95142857142857;90.10714285714286;164.29894115273697;8.909388022318993;-74.19179829559411;Sous-régime
2021-09-26T07:41:39Z;0.09;15.12;101;0.004;10.129655172413793;90.48275862068965;164.0990367209781;8.76135229714135;-73.61627810028844;Sous-régime
2021-09-26T07:41:40Z;0.094;15.12;104;0.004;10.296;90.93333333333334;164.06226427652828;8.728849919981128;-73.12893094319494;Sous-régime
2021-09-26T07:41:41Z;0.098;15.12;107;0.004;10.8;91.66666666666667;163.68659382594564;8.415922025512495;-72.01992715927896;Sous-régime
2021-09-26T07:41:42Z;0.102;14.76;111;0.004;11.196;92.53333333333333;163.41378305634842;8.582633139030387;-70.88044972301509;Sous-régime
2021-09-26T07:41:43Z;0.107;15.12;117;0.005;11.604000000000001;93.6;163.2426867980805;9.233976984467668;-69.64268679808052;Sous-régime
2021-09-26T07:41:44Z;0.111;15.12;124;0.004;12.012;94.9;162.91388435988867;9.647690868128306;-68.01388435988866;Sous-régime
2021-09-26T07:41:45Z;0.116;15.12;126;0.005;12.42;96.26666666666667;163.35754092175628;9.41940702210379;-67.09087425508962;Sous-régime
2021-09-26T07:41:46Z;0.12;15.48;126;0.004;12.863999999999999;97.63333333333334;164.17238605093928;9.010196718404979;-66.53905271760594;Sous-régime
2021-09-26T07:41:47Z;0.124;15.84;126;0.004;13.32;99.0;164.79083007782376;8.784791467889402;-65.79083007782376;Sous-régime
2021-09-26T07:41:48Z;0.129;15.84;127;0.005;13.692;100.43333333333334;165.33878580991848;9.039736508701255;-64.90545247658514;Sous-régime
2021-09-26T07:41:50Z;0.135;13.68;129;0.006;13.931999999999999;101.93333333333334;165.78009857067522;9.421162983138021;-63.846765237341884;Sous-régime
2021-09-26T07:41:50Z;0.137;13.68;129;0.002;14.112;103.43333333333334;165.61500458761085;10.464241950792823;-62.18167125427752;Sous-régime
2021-09-26T07:41:51Z;0.141;14.76;131;0.004;14.304;104.96666666666667;165.1176344185615;12.067113036331763;-60.150967751894825;Sous-régime
2021-09-26T07:41:52Z;0.145;14.76;133;0.004;14.388;106.5;164.9000349696024;12.768369136255046;-58.40003496960239;Sous-régime
2021-09-26T07:41:53Z;0.149;14.76;135;0.004;14.46;108.03333333333333;164.71352115620888;13.369445793332156;-56.68018782287555;Sous-régime
2021-09-26T07:41:54Z;0.153;14.76;137;0.004;14.568000000000001;109.6;165.28810231520225;13.314073774601619;-55.68810231520226;Sous-régime
2021-09-26T07:41:55Z;0.157;14.76;139;0.004;14.675999999999998;111.2;166.36524340306835;12.695768223902773;-55.165243403068345;Sous-régime
2021-09-26T07:41:56Z;0.161;14.76;140;0.004;14.748;112.83333333333333;167.08333746164575;12.283564523436858;-54.250004128312426;Sous-régime
2021-09-26T07:41:57Z;0.165;14.4;141;0.004;14.796;114.5;167.56206683403067;12.008762056459586;-53.062066834030674;Sous-régime
2021-09-26T07:41:59Z;0.171;12.6;142;0.006;14.771999999999998;116.16666666666667;167.3227021478382;12.146163289948227;-51.15603548117154;Sous-régime
2021-09-26T07:41:59Z;0.172;12.6;144;0.001;14.748;117.86666666666666;167.08333746164575;12.283564523436858;-49.216670794979095;Sous-régime
2021-09-26T07:42:00Z;0.176;14.04;146;0.004;14.748;119.6;167.08333746164575;12.283564523436858;-47.48333746164576;Sous-régime
2021-09-26T07:42:01Z;0.18;14.04;147;0.004;14.735999999999999;121.4;166.9636551185495;12.35226514018118;-45.56365511854949;Sous-régime
2021-09-26T07:42:02Z;0.184;14.04;148;0.004;14.724;123.23333333333333;166.8439727754533;12.42096575692549;-43.61063944211996;Sous-régime
2021-09-26T07:42:03Z;0.187;13.68;149;0.003;14.687999999999999;125.06666666666666;166.48492574616458;12.627067607158452;-41.418259079497915;Sous-régime
2021-09-26T07:42:05Z;0.193;11.88;150;0.006;14.58;126.86666666666666;165.40778465829848;13.245373157857308;-38.54111799163182;Sous-régime
2021-09-26T07:42:05Z;0.194;11.88;150;0.001;14.46;128.53333333333333;164.71352115620888;13.369445793332156;-36.18018782287555;Sous-régime
2021-09-26T07:42:06Z;0.198;12.96;150;0.004;14.376;130.2;164.93112060516796;12.66818969340886;-34.73112060516797;Sous-régime
2021-09-26T07:42:07Z;0.202;12.96;150;0.004;14.292;131.93333333333334;165.14872005412707;11.966933593485576;-33.21538672079373;Sous-régime
2021-09-26T07:42:08Z;0.207;14.04;150;0.005;14.256;133.63333333333333;165.24197696082382;11.666395264947027;-31.608643627490494;Sous-régime
2021-09-26T07:42:09Z;0.211;14.04;150;0.004;14.22;135.26666666666668;165.33523386752057;11.36585693640848;-30.06856720085389;Sous-régime
