Time;km;speed_kmh;FC;dist;speed_smooth;fc_smooth;fc_ref;std_ref;fc_delta;label_effort
2025-03-30T07:57:30Z;0.0;0.0;101;0.0;0.0;101.0;77.40991086089613;9.287487713817985;23.590089139103867;Repos/Arret
2025-03-30T07:57:31Z;0.0;0.0;101;0.0;0.0;101.0;77.40991086089613;9.287487713817985;23.590089139103867;Repos/Arret
2025-03-30T07:57:32Z;0.003;5.4;102;0.003;1.8;101.33333333333333;102.60328172648373;12.219613613960172;-1.2699483931504005;Repos/Arret
2025-03-30T07:57:33Z;0.003;3.6;102;0.0;2.25;101.5;108.90162444288063;12.95264508899572;-7.401624442880632;Repos/Arret
2025-03-30T07:58:55Z;0.003;0.0;93;0.0;1.8;99.8;102.60328172648373;12.219613613960172;-2.803281726483732;Repos/Arret
2025-03-30T07:58:56Z;0.003;0.0;94;0.0;1.5;98.83333333333333;98.40438658221913;11.730925963936475;0.42894675111419645;Repos/Arret
2025-03-30T07:58:57Z;0.006;0.0;95;0.003;1.2857142857142858;98.28571428571429;95.40517576488728;11.381863356776691;2.8805385208270167;Repos/Arret
2025-03-30T07:58:58Z;0.007;0.36;96;0.001;1.1700000000000002;98.0;93.78560192352808;11.193369548910407;4.214398076471923;Repos/Arret
2025-03-30T07:58:59Z;0.009;0.36;97;0.002;1.08;97.88888888888889;92.52593338024869;11.046763253903297;5.362955508640198;Repos/Arret
2025-03-30T07:59:00Z;0.01;5.4;97;0.001;1.512;97.8;98.57234238798972;11.750473469937422;-0.772342387989724;Repos/Arret
2025-03-30T07:59:01Z;0.012;6.12;97;0.002;1.9309090909090911;97.72727272727273;104.43552688034465;12.432859133970513;-6.70825415307192;Repos/Arret
2025-03-30T07:59:02Z;0.013;5.04;98;0.001;2.19;97.75;108.06184541402772;12.85490755899098;-10.311845414027715;Repos/Arret
2025-03-30T07:59:03Z;0.015;5.04;98;0.002;2.4092307692307693;97.76923076923077;111.13026878868261;13.212025457085222;-13.36103801945184;Repos/Arret
2025-03-30T07:59:04Z;0.016;5.04;98;0.001;2.597142857142857;97.78571428571429;113.76034596695824;13.51812651259457;-15.974631681243949;Repos/Arret
2025-03-30T07:59:05Z;0.018;5.4;98;0.002;2.7840000000000003;97.8;116.37565779967161;13.822509106037902;-18.575657799671617;Repos/Arret
2025-03-30T07:59:06Z;0.02;6.12;96;0.002;2.9925;97.6875;119.29388992493551;14.162147022804373;-21.606389924935513;Repos/Arret
2025-03-30T07:59:07Z;0.022;6.48;96;0.002;3.1976470588235295;97.58823529411765;122.16519322211646;14.496323136423518;-24.576957927998805;Repos/Arret
2025-03-30T07:59:08Z;0.024;6.84;96;0.002;3.4000000000000004;97.5;124.9973891625616;14.825947747419896;-27.497389162561603;Repos/Arret
2025-03-30T07:59:09Z;0.026;7.2;97;0.002;3.6;97.47368421052632;127.79665259207133;15.15173951410236;-30.32296838154501;Repos/Arret
2025-03-30T07:59:10Z;0.028;7.2;97;0.002;3.7800000000000002;97.45;130.3159896786301;15.44495210411658;-32.8659896786301;Repos/Arret
2025-03-30T07:59:11Z;0.031;8.28;98;0.003;3.994285714285714;97.47619047619048;133.31520049596196;15.794014711276363;-35.83901001977148;Repos/Arret
2025-03-30T07:59:12Z;0.035;9.0;98;0.004;4.221818181818182;97.5;136.49981707291067;16.16465573415148;-38.99981707291067;Repos/Arret
2025-03-30T07:59:13Z;0.038;10.08;100;0.003;4.476521739130435;97.6086956521739;140.06472883966183;16.579557343736816;-42.45603318748792;Repos/Arret
2025-03-30T07:59:14Z;0.04;10.44;101;0.002;4.7250000000000005;97.75;143.5425093830636;16.984318201691227;-45.79250938306359;Repos/Arret
2025-03-30T07:59:15Z;0.043;10.8;101;0.003;4.968;97.88;146.9436144499179;17.380155198210424;-49.06361444991791;Repos/Arret
2025-03-30T07:59:16Z;0.045;10.08;102;0.002;5.164615384615384;98.03846153846153;149.6955057290821;17.700433565764417;-51.65704419062057;Sous-régime
2025-03-30T07:59:17Z;0.048;9.36;103;0.003;5.32;98.22222222222223;151.87031808585505;17.953548707571564;-53.64809586363282;Sous-régime
2025-03-30T07:59:18Z;0.05;8.64;104;0.002;5.438571428571429;98.42857142857143;153.52988140477868;18.14669668353331;-55.10130997620725;Sous-régime
2025-03-30T07:59:19Z;0.053;9.36;105;0.003;5.573793103448276;98.65517241379311;155.13854369993686;18.088767590393573;-56.48337128614375;Sous-régime
2025-03-30T07:59:20Z;0.057;9.72;105;0.004;5.712000000000001;98.86666666666666;156.54113492344737;17.7928616191663;-57.67446825678071;Sous-régime
2025-03-30T07:59:21Z;0.06;10.44;105;0.003;6.0600000000000005;99.0;159.8656403347622;16.521230597498548;-60.86564033476219;Sous-régime
2025-03-30T07:59:22Z;0.063;11.16;105;0.003;6.432;99.13333333333334;162.35643122715211;12.460152535733158;-63.223097893818775;Sous-régime
2025-03-30T07:59:23Z;0.068;12.96;105;0.005;6.684;99.23333333333333;163.46512855767514;11.135682216117669;-64.23179522434181;Sous-régime
2025-03-30T07:59:24Z;0.073;14.4;108;0.005;7.044;99.43333333333334;164.58593820084388;10.182849006367261;-65.15260486751055;Sous-régime
2025-03-30T07:59:25Z;0.076;14.04;109;0.003;7.5120000000000005;99.96666666666667;164.58780843815222;10.652743587533912;-64.62114177148555;Sous-régime
2025-03-30T07:59:26Z;0.079;13.68;110;0.003;7.968;100.5;165.17839575460286;10.03894756282065;-64.67839575460286;Sous-régime
2025-03-30T07:59:27Z;0.082;13.68;111;0.003;8.424;101.03333333333333;165.13831402045832;9.307575650010463;-64.10498068712499;Sous-régime
2025-03-30T07:59:28Z;0.085;12.24;113;0.003;8.819999999999999;101.6;166.0699340420577;9.579050266853853;-64.4699340420577;Sous-régime
2025-03-30T07:59:29Z;0.091;12.96;114;0.006;9.24;102.16666666666667;166.26057440387063;9.920501842001489;-64.09390773720396;Sous-régime
2025-03-30T07:59:30Z;0.097;15.12;115;0.006;9.564;102.76666666666667;165.66485318678914;9.888118490788369;-62.89818652012248;Sous-régime
2025-03-30T07:59:31Z;0.1;14.76;119;0.003;9.852;103.5;164.64948494908663;9.160566638120864;-61.14948494908663;Sous-régime
