Time;km;speed_kmh;FC;dist;speed_smooth;fc_smooth;fc_ref;std_ref;fc_delta;label_effort
2020-11-24T10:19:38Z;0.0;0.0;117;0.0;0.0;117.0;77.40991086089613;9.287487713817985;39.59008913910387;Repos/Arret
2020-11-24T10:19:41Z;0.03;0.0;117;0.03;0.0;117.0;77.40991086089613;9.287487713817985;39.59008913910387;Repos/Arret
2020-11-24T10:19:42Z;0.03;27.36;117;0.0;9.12;117.0;166.4313823258362;9.860827301262159;-49.43138232583621;Sous-régime
2020-11-24T10:19:43Z;0.031;22.32;117;0.001;12.42;117.0;163.35754092175628;9.41940702210379;-46.35754092175628;Sous-régime
2020-11-24T10:19:44Z;0.033;19.44;117;0.002;13.824000000000002;117.0;165.58150782833468;9.24952106964148;-48.58150782833468;Sous-régime
2020-11-24T10:19:45Z;0.034;17.64;114;0.001;14.46;116.5;164.71352115620888;13.369445793332156;-48.213521156208884;Sous-régime
2020-11-24T10:19:46Z;0.036;4.32;115;0.002;13.01142857142857;116.28571428571429;164.45670632327065;8.870841991439509;-48.17099203755636;Sous-régime
2020-11-24T10:19:47Z;0.038;5.4;115;0.002;12.06;116.125;162.96607924952016;9.620833945066599;-46.84107924952016;Sous-régime
2020-11-24T10:19:48Z;0.04;6.12;116;0.002;11.4;116.11111111111111;163.35921495838997;8.945624552624736;-47.248103847278855;Sous-régime
2020-11-24T10:19:49Z;0.042;6.84;119;0.002;10.943999999999999;116.4;163.52791835607042;8.284849378782466;-47.12791835607041;Sous-régime
2020-11-24T10:19:50Z;0.044;6.84;120;0.002;10.57090909090909;116.72727272727273;163.93903207347435;8.624446690764817;-47.21175934620162;Sous-régime
2020-11-24T10:19:51Z;0.046;7.56;120;0.002;10.32;117.0;164.05695879946836;8.724160522281394;-47.05695879946836;Sous-régime
2020-11-24T10:19:52Z;0.048;7.56;122;0.002;10.107692307692307;117.38461538461539;164.10389186576765;8.765643655779039;-46.719276481152264;Sous-régime
2020-11-24T10:19:53Z;0.052;8.28;127;0.004;9.977142857142857;118.07142857142857;164.20828327437067;8.844428035473676;-46.1368547029421;Sous-régime
2020-11-24T10:19:54Z;0.055;9.72;127;0.003;9.96;118.66666666666667;164.2687218599482;8.88773469337055;-45.602055193281515;Sous-régime
2020-11-24T10:19:55Z;0.059;11.16;128;0.004;10.035;119.25;164.11996133955492;8.779847119965732;-44.86996133955492;Sous-régime
2020-11-24T10:19:56Z;0.064;12.96;134;0.005;10.207058823529412;120.11764705882354;164.08192575033857;8.746228276162494;-43.964278691515034;Sous-régime
2020-11-24T10:19:57Z;0.07;15.12;136;0.006;10.479999999999999;121.0;164.02158895240223;8.692897870949837;-43.021588952402226;Sous-régime
2020-11-24T10:19:58Z;0.075;16.56;136;0.005;10.799999999999999;121.78947368421052;163.68659382594564;8.415922025512497;-41.897120141735115;Sous-régime
2020-11-24T10:19:59Z;0.08;17.64;138;0.005;11.142;122.6;163.42822755286682;8.486547176608354;-40.82822755286682;Sous-régime
2020-11-24T10:20:00Z;0.085;18.0;139;0.005;11.468571428571428;123.38095238095238;163.3408727405888;9.067638473160649;-39.95992035963641;Sous-régime
2020-11-24T10:20:01Z;0.089;17.64;139;0.004;11.74909090909091;124.0909090909091;163.11743554640074;9.388018139340028;-39.02652645549165;Sous-régime
2020-11-24T10:20:02Z;0.093;16.92;139;0.004;11.97391304347826;124.73913043478261;162.92335547678252;9.626708912172647;-38.18422504199991;Sous-régime
2020-11-24T10:20:03Z;0.096;15.48;140;0.003;12.12;125.375;163.03132286155952;9.587262791239464;-37.65632286155952;Sous-régime
2020-11-24T10:20:04Z;0.099;14.04;140;0.003;12.196800000000001;125.96;163.11483468496988;9.54429171434073;-37.154834684969885;Sous-régime
2020-11-24T10:20:05Z;0.102;12.24;141;0.003;12.19846153846154;126.53846153846153;163.11664143114945;9.543362051619363;-36.57817989268791;Sous-régime
2020-11-24T10:20:06Z;0.104;10.44;142;0.002;12.133333333333335;127.11111111111111;163.0458214420127;9.579802534833433;-35.934710330901595;Sous-régime
2020-11-24T10:20:07Z;0.106;9.0;142;0.002;12.021428571428572;127.64285714285714;162.92413692749486;9.642415401098328;-35.28127978463772;Sous-régime
2020-11-24T10:20:08Z;0.108;8.28;143;0.002;11.892413793103447;128.17241379310346;162.99371056094571;9.540182204692293;-34.821296767842256;Sous-régime
2020-11-24T10:20:09Z;0.11;7.56;143;0.002;11.748;128.66666666666666;163.11837728513518;9.386859935168054;-34.451710618468525;Sous-régime
2020-11-24T10:20:10Z;0.113;7.92;144;0.003;12.012;129.56666666666666;162.91388435988867;9.647690868128306;-33.34721769322201;Sous-régime
2020-11-24T10:20:11Z;0.116;9.0;145;0.003;12.312000000000001;130.5;163.24010242008544;9.479835098992632;-32.740102420085435;Sous-régime
2020-11-24T10:20:12Z;0.119;9.72;145;0.003;11.723999999999998;131.43333333333334;163.13909553729272;9.361379443384655;-31.70576220395938;Sous-régime
2020-11-24T10:20:13Z;0.123;10.8;147;0.004;11.34;132.43333333333334;163.37526439896598;8.838862372155809;-30.941931065632645;Sous-régime
2020-11-24T10:20:14Z;0.127;11.88;148;0.004;11.088;133.46666666666667;163.44267204938524;8.39046121418632;-29.97600538271857;Sous-régime
2020-11-24T10:20:15Z;0.13;12.24;148;0.003;10.908;134.6;163.56758722353922;8.317617540464973;-28.967587223539226;Sous-régime
2020-11-24T10:20:16Z;0.133;12.6;149;0.003;11.184000000000001;135.73333333333332;163.4169929444636;8.561280702936605;-27.68365961113028;Sous-régime
2020-11-24T10:20:17Z;0.137;12.24;148;0.004;11.411999999999999;136.83333333333334;163.35600507027476;8.966976988718518;-26.52267173694142;Sous-régime
2020-11-24T10:20:18Z;0.139;11.52;148;0.002;11.592;137.9;163.2530459241593;9.22123673857597;-25.35304592415929;Sous-régime
2020-11-24T10:20:19Z;0.142;11.16;148;0.003;11.735999999999999;138.86666666666667;163.12873641121396;9.374119689276355;-24.26206974454729;Sous-régime
2020-11-24T10:20:20Z;0.145;11.16;149;0.003;11.879999999999999;139.83333333333334;163.0044268982686;9.527002639976743;-23.171093564935262;Sous-régime
2020-11-24T10:20:21Z;0.149;11.52;149;0.004;12.012;140.8;162.91388435988867;9.647690868128306;-22.113884359888658;Sous-régime
2020-11-24T10:20:22Z;0.153;11.52;149;0.004;12.144000000000002;141.7;163.05742030637526;9.573834329708609;-21.357420306375275;Sous-régime
2020-11-24T10:20:23Z;0.156;11.88;149;0.003;12.264000000000001;142.43333333333334;163.18790753045397;9.50669202205434;-20.754574197120633;Sous-régime
2020-11-24T10:20:24Z;0.159;12.24;150;0.003;12.348;143.2;163.27924858730904;9.459692406696352;-20.079248587309053;Sous-régime
2020-11-24T10:20:25Z;0.163;12.24;150;0.004;12.383999999999999;143.93333333333334;163.31839475453265;9.439549714400071;-19.38506142119931;Sous-régime
2020-11-24T10:20:26Z;0.166;12.24;150;0.003;12.360000000000001;144.46666666666667;163.29229730971693;9.452978175930923;-18.82563064305026;Sous-régime
2020-11-24T10:20:27Z;0.169;11.88;150;0.003;12.252;144.93333333333334;163.17485880804608;9.513406252819767;-18.241525474712745;Sous-régime
2020-11-24T10:20:28Z;0.172;12.24;151;0.003;12.108;145.43333333333334;163.01827413915166;9.59397702200489;-17.58494080581832;Sous-régime
2020-11-24T10:20:29Z;0.176;11.88;151;0.004;11.916;145.86666666666667;162.97334952003226;9.56522337765184;-17.106682853365584;Sous-régime
2020-11-24T10:20:30Z;0.178;11.52;151;0.002;11.7;146.26666666666668;163.15981378945028;9.335898951601258;-16.893147122783603;Sous-régime
2020-11-24T10:20:31Z;0.182;11.52;151;0.004;11.496;146.66666666666666;163.33353585346833;9.116444041375015;-16.666869186801677;Sous-régime
2020-11-24T10:20:32Z;0.186;11.88;152;0.004;11.328000000000001;147.1;163.3784742870812;8.817509936062025;-16.278474287081195;Sous-régime
2020-11-24T10:20:33Z;0.189;11.88;151;0.003;11.208;147.46666666666667;163.4105731682332;8.603985575124174;-15.943906501566545;Sous-régime
2020-11-24T10:20:34Z;0.193;12.6;151;0.004;11.16;147.83333333333334;163.42341272069402;8.518575830749032;-15.590079387360674;Sous-régime
2020-11-24T10:20:35Z;0.198;13.68;151;0.005;11.207999999999998;148.16666666666666;163.4105731682332;8.60398557512417;-15.243906501566556;Sous-régime
2020-11-24T10:20:36Z;0.202;14.76;152;0.004;11.352;148.5;163.37205451085077;8.860214808249594;-14.872054510850774;Sous-régime
2020-11-24T10:20:37Z;0.206;15.12;153;0.004;11.556000000000001;148.86666666666667;163.28412330239564;9.183016000900873;-14.417456635728968;Sous-régime
2020-11-24T10:20:38Z;0.21;15.12;154;0.004;11.783999999999999;149.23333333333332;163.08729990689883;9.425080672843151;-13.853966573565515;Sous-régime
