Time;km;speed_kmh;FC;dist;speed_smooth;fc_smooth;fc_ref;std_ref;fc_delta;label_effort
2021-10-24T07:01:06Z;0.0;0.0;114;0.0;0.0;114.0;77.40991086089613;9.287487713817985;36.59008913910387;Repos/Arret
2021-10-24T07:01:07Z;0.0;0.0;114;0.0;0.0;114.0;77.40991086089613;9.287487713817985;36.59008913910387;Repos/Arret
2021-10-24T07:01:08Z;0.0;0.0;115;0.0;0.0;114.33333333333333;77.40991086089613;9.287487713817985;36.923422472437196;Repos/Arret
2021-10-24T07:01:09Z;0.004;4.68;116;0.004;1.17;114.75;93.78560192352808;11.193369548910407;20.964398076471923;Repos/Arret
2021-10-24T07:01:10Z;0.006;5.4;119;0.002;2.016;115.6;105.62648623035425;12.571468721977237;9.973513769645749;Repos/Arret
2021-10-24T07:01:11Z;0.009;6.48;120;0.003;2.7600000000000002;116.33333333333333;116.03974618813045;13.783414094036006;0.29358714520287776;Repos/Arret
2021-10-24T07:01:12Z;0.011;7.92;122;0.002;3.4971428571428573;117.14285714285714;126.35703139975205;14.984189462665665;-9.214174256894907;Repos/Arret
2021-10-24T07:01:13Z;0.014;10.08;122;0.003;4.32;117.75;137.87400093830638;16.324589874159237;-20.12400093830638;Repos/Arret
2021-10-24T07:01:14Z;0.016;8.64;124;0.002;4.800000000000001;118.44444444444444;144.59223316912974;17.106490114197154;-26.1477887246853;Repos/Arret
2021-10-24T07:01:15Z;0.019;9.36;126;0.003;5.256;119.2;150.97455378841192;17.849295342233173;-31.77455378841192;Sous-régime
2021-10-24T07:01:16Z;0.021;8.64;126;0.002;5.5636363636363635;119.81818181818181;155.03546813370176;18.11051353819743;-35.21728631551994;Sous-régime
2021-10-24T07:01:17Z;0.023;8.64;125;0.002;5.82;120.25;157.63717177774748;17.56162970751864;-37.38717177774748;Sous-régime
2021-10-24T07:01:18Z;0.025;7.92;125;0.002;5.981538461538462;120.61538461538461;159.2765431410169;17.21577001060975;-38.66115852563229;Sous-régime
2021-10-24T07:01:19Z;0.027;7.92;128;0.002;6.12;121.14285714285714;160.2673808012767;15.86621800689123;-39.12452365841955;Sous-régime
2021-10-24T07:01:20Z;0.029;7.2;129;0.002;6.191999999999999;121.66666666666667;160.7494693610941;15.080202898162455;-39.08280269442743;Sous-régime
2021-10-24T07:01:21Z;0.032;7.92;132;0.003;6.3;122.3125;161.4726022008202;13.90118023506927;-39.160102200820205;Sous-régime
2021-10-24T07:01:22Z;0.034;7.92;134;0.002;6.395294117647059;123.0;162.11066058881383;12.860866120575285;-39.11066058881383;Sous-régime
2021-10-24T07:01:23Z;0.036;7.92;137;0.002;6.48;123.77777777777777;162.6778236003637;11.9361424632473;-38.90004582258592;Sous-régime
2021-10-24T07:01:24Z;0.038;7.92;136;0.002;6.555789473684211;124.42105263157895;163.00984777472294;11.541303193930782;-38.588795143144;Sous-régime
2021-10-24T07:01:25Z;0.04;7.92;136;0.002;6.624;125.0;163.25206612230343;11.325504841202624;-38.25206612230343;Sous-régime
2021-10-24T07:01:26Z;0.043;7.92;138;0.003;6.685714285714286;125.61904761904762;163.47121605582862;11.130258712543812;-37.852168436781;Sous-régime
2021-10-24T07:01:27Z;0.046;8.64;137;0.003;6.774545454545454;126.13636363636364;163.78665914196338;10.849222618262191;-37.65029550559974;Sous-régime
2021-10-24T07:01:28Z;0.049;9.36;137;0.003;6.886956521739131;126.6086956521739;164.18583540428037;10.493586553873776;-37.57713975210646;Sous-régime
2021-10-24T07:01:29Z;0.051;9.36;139;0.002;6.989999999999999;127.125;164.55174697807095;10.1675868281844;-37.42674697807095;Sous-régime
2021-10-24T07:01:30Z;0.055;10.8;141;0.004;7.1424;127.68;164.5829880276793;10.28773285601697;-36.9029880276793;Sous-régime
2021-10-24T07:01:31Z;0.057;10.08;140;0.002;7.2553846153846155;128.15384615384616;164.57960058682247;10.408162341918697;-36.425754432976305;Sous-régime
2021-10-24T07:01:32Z;0.061;10.8;143;0.004;7.386666666666667;128.7037037037037;164.57566456258792;10.548094932654182;-35.87196085888422;Sous-régime
2021-10-24T07:01:33Z;0.064;10.8;146;0.003;7.508571428571429;129.32142857142858;164.5833679320135;10.657358595238522;-35.261939360584904;Sous-régime
2021-10-24T07:01:34Z;0.067;11.52;149;0.003;7.646896551724137;130.0;164.76251938657592;10.471166905086978;-34.76251938657592;Sous-régime
2021-10-24T07:01:35Z;0.07;10.8;147;0.003;7.752;130.56666666666666;164.8986438678631;10.329693048211144;-34.33197720119642;Sous-régime
2021-10-24T07:01:36Z;0.074;12.24;150;0.004;8.16;131.76666666666668;165.18907577739222;9.736138871703218;-33.42240911072554;Sous-régime
2021-10-24T07:01:37Z;0.077;11.52;151;0.003;8.544;133.0;165.2538078599168;9.238493109894762;-32.253807859916805;Sous-régime
2021-10-24T07:01:38Z;0.08;11.52;152;0.003;8.928;134.23333333333332;166.38928776550415;9.712311763055242;-32.15595443217083;Sous-régime
2021-10-24T07:01:39Z;0.084;12.24;153;0.004;9.18;135.46666666666667;166.3459783648534;9.890664571631824;-30.87931169818674;Sous-régime
2021-10-24T07:01:40Z;0.087;12.6;154;0.003;9.42;136.63333333333333;166.00436252092229;10.010013653110484;-29.37102918758896;Sous-régime
2021-10-24T07:01:41Z;0.091;12.24;157;0.004;9.612;137.86666666666667;165.49562514717206;9.766859848677118;-27.62895848050539;Sous-régime
2021-10-24T07:01:42Z;0.094;12.24;158;0.003;9.756;139.06666666666666;164.98794102832082;9.403083922343367;-25.921274361654156;Sous-régime
