Time;km;speed_kmh;FC;dist;speed_smooth;fc_smooth;fc_ref;std_ref;fc_delta;label_effort
2022-11-13T09:00:12Z;0.0;0.0;117;0.0;0.0;117.0;77.40991086089613;9.287487713817985;39.59008913910387;Repos/Arret
2022-11-13T09:00:13Z;0.0;0.0;117;0.0;0.0;117.0;77.40991086089613;9.287487713817985;39.59008913910387;Repos/Arret
2022-11-13T09:00:14Z;0.0;0.0;118;0.0;0.0;117.33333333333333;77.40991086089613;9.287487713817985;39.923422472437196;Repos/Arret
2022-11-13T09:00:15Z;0.004;4.68;118;0.004;1.17;117.5;93.78560192352808;11.193369548910407;23.714398076471923;Repos/Arret
2022-11-13T09:00:16Z;0.004;3.6;119;0.0;1.656;117.8;100.58781205723672;11.985043541948798;17.21218794276328;Repos/Arret
2022-11-13T09:00:17Z;0.008;5.76;120;0.004;2.34;118.16666666666667;110.16129298616;13.099251384002828;8.005373680506665;Repos/Arret
2022-11-13T09:00:18Z;0.008;5.76;120;0.0;2.8285714285714283;118.42857142857143;116.99949364967664;13.895114128327137;1.4290777788947935;Repos/Arret
2022-11-13T09:00:19Z;0.012;8.64;122;0.004;3.5549999999999997;118.875;127.16681832043164;15.078436366598805;-8.291818320431645;Repos/Arret
2022-11-13T09:00:20Z;0.015;7.92;123;0.003;4.04;119.33333333333333;133.95503213699274;15.868481400803784;-14.621698803659413;Repos/Arret
2022-11-13T09:00:21Z;0.018;10.08;124;0.003;4.644;119.8;142.40880769411214;16.85237253618483;-22.608807694112144;Repos/Arret
2022-11-13T09:00:22Z;0.021;9.36;127;0.003;5.072727272727272;120.45454545454545;148.40941057300662;17.550751614218697;-27.95486511846117;Sous-régime
2022-11-13T09:00:23Z;0.024;11.52;129;0.003;5.609999999999999;121.16666666666667;155.50598900549724;18.011247313500203;-34.33932233883057;Sous-régime
2022-11-13T09:00:24Z;0.028;11.52;131;0.004;6.064615384615385;121.92307692307692;159.896543447571;16.470845013605683;-37.97346652449407;Sous-régime
2022-11-13T09:00:25Z;0.032;12.24;131;0.004;6.505714285714285;122.57142857142857;162.83202874971346;11.69972658779868;-40.26060017828489;Sous-régime
2022-11-13T09:00:26Z;0.036;12.96;134;0.004;6.935999999999999;123.33333333333333;164.35999078623638;10.33842719076086;-41.02665745290305;Sous-régime
2022-11-13T09:00:27Z;0.04;14.04;136;0.004;7.38;124.125;164.57586443881857;10.540988980780895;-40.45086443881857;Sous-régime
2022-11-13T09:00:28Z;0.045;14.76;137;0.005;7.814117647058824;124.88235294117646;164.97909539084705;10.24607996744525;-40.096742449670586;Sous-régime
2022-11-13T09:00:29Z;0.049;15.12;142;0.004;8.22;125.83333333333333;165.1775390144527;9.638738139500317;-39.34420568111936;Sous-régime
2022-11-13T09:00:30Z;0.053;15.12;144;0.004;8.583157894736841;126.78947368421052;165.36959692923656;9.286810143605203;-38.580123245026044;Sous-régime
2022-11-13T09:00:31Z;0.057;15.12;146;0.004;8.91;127.75;166.33606214492974;9.690101513688344;-38.58606214492974;Sous-régime
2022-11-13T09:00:32Z;0.061;14.76;147;0.004;9.188571428571429;128.66666666666666;166.33377779899874;9.894927038827491;-37.66711113233208;Sous-régime
2022-11-13T09:00:33Z;0.065;14.76;151;0.004;9.441818181818181;129.6818181818182;165.97330653511037;10.020863569608544;-36.29148835329218;Sous-régime
2022-11-13T09:00:34Z;0.069;14.76;152;0.004;9.673043478260869;130.65217391304347;165.28041122722425;9.612650488600856;-34.62823731418078;Sous-régime
2022-11-13T09:00:35Z;0.074;14.76;155;0.005;9.885;131.66666666666666;164.5331406718499;9.077201321669381;-32.86647400518325;Sous-régime
2022-11-13T09:00:36Z;0.078;15.12;154;0.004;10.0944;132.56;164.1068302838316;8.76824086065889;-31.54683028383161;Sous-régime
2022-11-13T09:00:37Z;0.082;14.76;156;0.004;10.273846153846154;133.46153846153845;164.06716163996822;8.733178594780883;-30.605623178429767;Sous-régime
2022-11-13T09:00:38Z;0.085;14.4;156;0.003;10.426666666666666;134.2962962962963;164.03337890142427;8.703318754727023;-29.737082605127966;Sous-régime
2022-11-13T09:00:39Z;0.088;13.68;156;0.003;10.542857142857143;135.07142857142858;163.96994287929422;8.649980323244693;-28.89851430786564;Sous-régime
