Time;km;speed_kmh;FC;dist;speed_smooth;fc_smooth;fc_ref;std_ref;fc_delta;label_effort
2023-10-21T07:04:02Z;0.0;0.0;162;0.0;0.0;162.0;77.40991086089613;9.287487713817985;84.59008913910387;Repos/Arret
2023-10-21T07:04:03Z;0.0;0.0;162;0.0;0.0;162.0;77.40991086089613;9.287487713817985;84.59008913910387;Repos/Arret
2023-10-21T07:04:04Z;0.003;5.4;161;0.003;1.8;161.66666666666666;102.60328172648373;12.219613613960172;59.06338494018293;Repos/Arret
2023-10-21T07:04:05Z;0.006;7.2;160;0.003;3.1500000000000004;161.25;121.49830987567444;14.418708039066814;39.75169012432556;Repos/Arret
2023-10-21T07:04:06Z;0.009;7.92;163;0.003;4.104;161.6;134.85079643443586;15.972734766142173;26.74920356556413;Repos/Arret
2023-10-21T07:04:07Z;0.012;8.64;164;0.003;4.86;162.0;145.43201219798266;17.204227644201893;16.567987802017342;Repos/Arret
2023-10-21T07:04:08Z;0.016;11.52;164;0.004;5.811428571428571;162.28571428571428;157.55018472581892;17.579981446538298;4.735529559895355;Normal
2023-10-21T07:04:09Z;0.019;11.52;166;0.003;6.525;162.75;162.90051310394009;11.638712172592799;-0.1505131039400851;Normal
2023-10-21T07:04:10Z;0.022;11.52;167;0.003;7.08;163.22222222222223;164.5848588691983;10.221221146483009;-1.3626366469760853;Normal
2023-10-21T07:04:11Z;0.025;11.52;167;0.003;7.523999999999999;163.6;164.60335020963777;10.636591060567774;-1.003350209637773;Normal
2023-10-21T07:04:12Z;0.028;11.52;167;0.003;7.887272727272727;163.9090909090909;165.07384201915465;10.147610016956492;-1.1647511100637473;Normal
2023-10-21T07:04:13Z;0.031;10.8;167;0.003;8.13;164.16666666666666;165.194844158862;9.784839237804666;-1.02817749219534;Normal
2023-10-21T07:04:14Z;0.034;10.8;169;0.003;8.335384615384616;164.53846153846155;165.1553529318767;9.451429039110128;-0.616891393415159;Normal
2023-10-21T07:04:15Z;0.037;10.8;167;0.003;8.51142857142857;164.71428571428572;165.15749483221074;9.198303134849898;-0.44320911792502216;Normal
2023-10-21T07:04:16Z;0.04;10.8;166;0.003;8.664;164.8;165.60864533041286;9.38656143900741;-0.808645330412844;Normal
2023-10-21T07:04:17Z;0.042;10.08;165;0.002;8.7525;164.8125;165.87033796490368;9.49576183172799;-1.0578379649036833;Normal
2023-10-21T07:04:18Z;0.046;10.8;165;0.004;8.872941176470588;164.8235294117647;166.2264799849236;9.644374529697672;-1.402950573158904;Normal
2023-10-21T07:04:19Z;0.052;12.96;165;0.006;9.100000000000001;164.83333333333334;166.45985031283047;9.850881544472273;-1.6265169794971257;Normal
2023-10-21T07:04:20Z;0.055;12.96;164;0.003;9.303157894736842;164.78947368421052;166.17067549757297;9.95190949502219;-1.381201813362452;Normal
2023-10-21T07:04:21Z;0.058;12.96;164;0.003;9.486;164.75;165.91041816384123;10.042834650517115;-1.1604181638412285;Normal
2023-10-21T07:04:22Z;0.061;13.32;163;0.003;9.668571428571429;164.66666666666666;165.2961778147662;9.623947877617429;-0.6295111480995388;Normal
2023-10-21T07:04:23Z;0.063;12.6;164;0.002;9.801818181818183;164.63636363636363;164.82640517232267;9.287337036691717;-0.19004153595903972;Normal
2023-10-21T07:04:24Z;0.066;10.08;163;0.003;9.81391304347826;164.56521739130434;164.78376371965237;9.256782734578707;-0.218546328348026;Normal
2023-10-21T07:04:25Z;0.069;10.08;162;0.003;9.825000000000001;164.45833333333334;164.74467572137124;9.228774624308441;-0.2863423880378946;Normal
2023-10-21T07:04:26Z;0.072;10.44;164;0.003;9.8496;164.44;164.6579463510675;9.166629570226426;-0.21794635106749638;Normal
2023-10-21T07:04:27Z;0.076;10.8;163;0.004;9.886153846153848;164.3846153846154;164.52907269012832;9.074286450464779;-0.14445730551292968;Normal
2023-10-21T07:04:28Z;0.079;11.16;166;0.003;9.933333333333334;164.44444444444446;164.36273743751326;8.955100605654579;0.0817070069311967;Normal
2023-10-21T07:04:29Z;0.082;11.52;165;0.003;9.99;164.46428571428572;164.16295433518752;8.81194804205102;0.30133137909820107;Normal
2023-10-21T07:04:30Z;0.085;11.52;165;0.003;10.042758620689655;164.48275862068965;164.1182462068847;8.778331150881765;0.3645124138049596;Normal
