Time;km;speed_kmh;FC;dist
2023-10-21T07:05:05Z;0,194;10,8;162;0,003
2023-10-21T07:05:06Z;0,2;12,96;163;0,006
2023-10-21T07:05:07Z;0,205;15,12;164;0,005
2023-10-21T07:05:08Z;0,208;15,12;166;0,003
2023-10-21T07:05:09Z;0,212;15,12;166;0,004
2023-10-21T07:05:10Z;0,215;15,12;166;0,003
2023-10-21T07:05:11Z;0,219;13,68;165;0,004
2023-10-21T07:05:12Z;0,222;12,6;166;0,003
2023-10-21T07:05:13Z;0,226;12,6;166;0,004
2023-10-21T07:05:14Z;0,23;12,96;169;0,004
2023-10-21T07:05:15Z;0,233;13,32;170;0,003
2023-10-21T07:05:16Z;0,237;13,32;171;0,004
2023-10-21T07:05:17Z;0,24;12,96;171;0,003
2023-10-21T07:05:18Z;0,244;12,6;170;0,004
2023-10-21T07:05:19Z;0,247;12,6;170;0,003
2023-10-21T07:05:20Z;0,25;11,88;169;0,003
2023-10-21T07:05:21Z;0,253;11,52;169;0,003
2023-10-21T07:05:22Z;0,256;11,16;169;0,003
2023-10-21T07:05:23Z;0,26;11,52;169;0,004
2023-10-21T07:05:24Z;0,263;11,52;171;0,003
2023-10-21T07:05:25Z;0,266;11,88;171;0,003
2023-10-21T07:05:26Z;0,27;11,88;174;0,004
2023-10-21T07:05:27Z;0,273;12,24;172;0,003
2023-10-21T07:05:28Z;0,273;9,72;172;0
2023-10-21T07:05:29Z;0,277;10,08;173;0,004
2023-10-21T07:05:30Z;0,281;10,44;170;0,004
2023-10-21T07:05:31Z;0,285;11,16;169;0,004
2023-10-21T07:05:32Z;0,289;11,52;170;0,004
2023-10-21T07:05:33Z;0,293;14,4;171;0,004
2023-10-21T07:05:34Z;0,297;14,4;172;0,004
2023-10-21T07:05:35Z;0,301;14,4;174;0,004
2023-10-21T07:05:36Z;0,305;14,4;175;0,004
2023-10-21T07:05:37Z;0,309;14,4;176;0,004
2023-10-21T07:05:38Z;0,313;14,4;177;0,004
2023-10-21T07:05:39Z;0,317;14,04;178;0,004
2023-10-21T07:05:40Z;0,32;14,04;181;0,003
2023-10-21T07:05:41Z;0,324;13,68;184;0,004
2023-10-21T07:05:42Z;0,327;12,96;186;0,003
2023-10-21T07:05:43Z;0,333;14,4;184;0,006
2023-10-21T07:05:44Z;0,336;14,04;186;0,003
2023-10-21T07:05:45Z;0,339;13,32;183;0,003
2023-10-21T07:05:46Z;0,342;12,96;183;0,003
2023-10-21T07:05:47Z;0,345;12,96;185;0,003
2023-10-21T07:05:48Z;0,345;8,64;186;0
2023-10-21T07:05:49Z;0,348;8,64;184;0,003
2023-10-21T07:05:50Z;0,354;10,8;180;0,006
2023-10-21T07:05:51Z;0,357;10,8;180;0,003
2023-10-21T07:05:52Z;0,357;8,64;177;0
2023-10-21T07:05:53Z;0,36;10,8;178;0,003
2023-10-21T07:05:54Z;0,366;12,96;177;0,006
2023-10-21T07:05:55Z;0,369;10,8;175;0,003
2023-10-21T07:05:56Z;0,369;8,64;174;0
2023-10-21T07:05:57Z;0,372;10,8;174;0,003
2023-10-21T07:05:58Z;0,378;12,96;172;0,006
2023-10-21T07:05:59Z;0,381;10,8;169;0,003
2023-10-21T07:06:00Z;0,381;8,64;168;0
2023-10-21T07:06:01Z;0,384;10,8;166;0,003
2023-10-21T07:06:02Z;0,386;10,08;168;0,002
2023-10-21T07:06:03Z;0,391;9,36;168;0,005
2023-10-21T07:06:04Z;0,391;7,2;168;0
2023-10-21T07:06:05Z;0,394;9,36;166;0,003
2023-10-21T07:06:06Z;0,399;10,8;165;0,005
2023-10-21T07:06:07Z;0,402;11,52;165;0,003
2023-10-21T07:06:08Z;0,402;7,92;166;0
2023-10-21T07:06:09Z;0,405;10,08;166;0,003
2023-10-21T07:06:10Z;0,412;12,96;166;0,007
2023-10-21T07:06:11Z;0,415;11,52;165;0,003
2023-10-21T07:06:12Z;0,415;9,36;165;0
2023-10-21T07:06:13Z;0,419;12,24;165;0,004
2023-10-21T07:06:14Z;0,422;12,24;165;0,003
2023-10-21T07:06:15Z;0,429;12,24;164;0,007
2023-10-21T07:06:16Z;0,432;12,24;163;0,003
2023-10-21T07:06:17Z;0,435;14,4;163;0,003
2023-10-21T07:06:18Z;0,438;13,68;163;0,003
2023-10-21T07:06:19Z;0,438;11,52;161;0
2023-10-21T07:06:20Z;0,44;7,92;160;0,002
2023-10-21T07:06:21Z;0,443;7,92;160;0,003
2023-10-21T07:06:22Z;0,448;9,36;158;0,005
2023-10-21T07:06:23Z;0,451;9;157;0,003
2023-10-21T07:06:24Z;0,453;10,8;157;0,002
2023-10-21T07:06:25Z;0,456;11,16;157;0,003
2023-10-21T07:06:26Z;0,458;10,8;159;0,002
2023-10-21T07:06:27Z;0,458;7,2;160;0
2023-10-21T07:06:28Z;0,46;6,84;160;0,002
2023-10-21T07:06:29Z;0,462;6,48;159;0,002
2023-10-21T07:06:30Z;0,467;8,28;158;0,005
2023-10-21T07:06:31Z;0,47;8,64;158;0,003
2023-10-21T07:06:32Z;0,473;10,8;158;0,003
2023-10-21T07:06:33Z;0,473;9,36;158;0
2023-10-21T07:06:34Z;0,477;10,8;159;0,004
2023-10-21T07:06:35Z;0,48;9,36;158;0,003
2023-10-21T07:06:36Z;0,487;12,24;158;0,007
2023-10-21T07:06:37Z;0,49;12,24;159;0,003
2023-10-21T07:06:38Z;0,493;14,4;160;0,003
2023-10-21T07:06:39Z;0,496;13,68;161;0,003
2023-10-21T07:06:40Z;0,499;13,68;161;0,003
2023-10-21T07:06:41Z;0,502;10,8;162;0,003
2023-10-21T07:06:42Z;0,502;8,64;161;0
2023-10-21T07:06:43Z;0,505;8,64;161;0,003
2023-10-21T07:06:44Z;0,51;10,08;160;0,005
2023-10-21T07:06:45Z;0,513;9,72;161;0,003
2023-10-21T07:06:46Z;0,515;9,36;161;0,002
2023-10-21T07:06:47Z;0,518;11,52;162;0,003
2023-10-21T07:06:48Z;0,52;11,16;161;0,002
2023-10-21T07:06:49Z;0,523;9,36;162;0,003
2023-10-21T07:06:50Z;0,528;11,16;162;0,005
2023-10-21T07:06:51Z;0,533;12,96;163;0,005
2023-10-21T07:06:52Z;0,533;10,8;162;0
2023-10-21T07:06:53Z;0,537;11,88;162;0,004
2023-10-21T07:06:54Z;0,542;13,68;162;0,005
2023-10-21T07:06:55Z;0,547;13,68;162;0,005
2023-10-21T07:06:56Z;0,55;11,88;165;0,003
2023-10-21T07:06:57Z;0,552;13,68;166;0,002
2023-10-21T07:06:58Z;0,555;12,96;165;0,003
2023-10-21T07:06:59Z;0,557;11,16;164;0,002
2023-10-21T07:07:00Z;0,56;9,36;164;0,003
2023-10-21T07:07:01Z;0,563;9,72;164;0,003
2023-10-21T07:07:02Z;0,567;10,44;162;0,004
2023-10-21T07:07:03Z;0,57;10,8;162;0,003
2023-10-21T07:07:04Z;0,577;14,04;163;0,007
2023-10-21T07:07:05Z;0,577;12,24;162;0
2023-10-21T07:07:06Z;0,581;12,6;161;0,004
2023-10-21T07:07:07Z;0,584;12,6;161;0,003
2023-10-21T07:07:08Z;0,588;12,6;160;0,004
2023-10-21T07:07:09Z;0,591;10,08;161;0,003
2023-10-21T07:07:10Z;0,594;12,24;161;0,003
2023-10-21T07:07:11Z;0,598;11,88;160;0,004
2023-10-21T07:07:12Z;0,601;11,88;160;0,003
2023-10-21T07:07:13Z;0,604;11,88;161;0,003
2023-10-21T07:07:14Z;0,607;11,52;160;0,003
2023-10-21T07:07:15Z;0,611;11,88;162;0,004
2023-10-21T07:07:16Z;0,614;12,24;160;0,003
2023-10-21T07:07:17Z;0,618;12,24;159;0,004
2023-10-21T07:07:18Z;0,621;12,24;159;0,003
2023-10-21T07:07:19Z;0,625;12,6;161;0,004
2023-10-21T07:07:20Z;0,628;12,24;161;0,003
2023-10-21T07:07:21Z;0,631;11,88;161;0,003
2023-10-21T07:07:22Z;0,634;11,88;159;0,003
2023-10-21T07:07:23Z;0,638;11,88;158;0,004
2023-10-21T07:07:24Z;0,641;11,88;157;0,003
2023-10-21T07:07:25Z;0,644;11,52;158;0,003
2023-10-21T07:07:26Z;0,651;14,4;159;0,007
2023-10-21T07:07:27Z;0,651;11,88;160;0
2023-10-21T07:07:28Z;0,654;11,88;159;0,003
2023-10-21T07:07:29Z;0,657;11,52;157;0,003
2023-10-21T07:07:30Z;0,664;14,4;159;0,007
2023-10-21T07:07:31Z;0,667;11,52;161;0,003
2023-10-21T07:07:32Z;0,667;11,52;161;0
2023-10-21T07:07:33Z;0,67;11,52;163;0,003
2023-10-21T07:07:34Z;0,673;11,52;162;0,003
2023-10-21T07:07:35Z;0,678;10,08;165;0,005
2023-10-21T07:07:36Z;0,683;11,52;164;0,005
2023-10-21T07:07:37Z;0,686;13,68;163;0,003
2023-10-21T07:07:38Z;0,69;14,4;163;0,004
2023-10-21T07:07:39Z;0,693;14,4;164;0,003
2023-10-21T07:07:40Z;0,697;13,68;163;0,004
2023-10-21T07:07:41Z;0,699;11,52;162;0,002
2023-10-21T07:07:42Z;0,703;12,24;161;0,004
2023-10-21T07:07:43Z;0,703;9,36;162;0
2023-10-21T07:07:44Z;0,706;9,36;161;0,003
2023-10-21T07:07:45Z;0,71;9,36;163;0,004
2023-10-21T07:07:46Z;0,713;10,08;163;0,003
2023-10-21T07:07:47Z;0,717;10,08;163;0,004
2023-10-21T07:07:48Z;0,723;14,4;163;0,006
2023-10-21T07:07:49Z;0,727;14,76;163;0,004
2023-10-21T07:07:50Z;0,73;14,4;163;0,003
2023-10-21T07:07:51Z;0,733;14,4;163;0,003
2023-10-21T07:07:52Z;0,736;13,68;163;0,003
2023-10-21T07:07:53Z;0,74;11,88;162;0,004
2023-10-21T07:07:54Z;0,743;11,88;162;0,003
2023-10-21T07:07:55Z;0,747;11,88;163;0,004
2023-10-21T07:07:56Z;0,75;12,24;163;0,003
2023-10-21T07:07:57Z;0,75;10,08;164;0
2023-10-21T07:07:58Z;0,753;9,72;165;0,003
2023-10-21T07:07:59Z;0,757;10,08;165;0,004
2023-10-21T07:08:00Z;0,76;9,72;165;0,003
2023-10-21T07:08:01Z;0,764;10,08;166;0,004
2023-10-21T07:08:02Z;0,77;14,4;166;0,006
2023-10-21T07:08:03Z;0,773;14,76;169;0,003
2023-10-21T07:08:04Z;0,777;14,4;171;0,004
2023-10-21T07:08:05Z;0,78;14,76;171;0,003
2023-10-21T07:08:06Z;0,784;14,4;172;0,004
2023-10-21T07:08:07Z;0,784;10,08;171;0
2023-10-21T07:08:08Z;0,787;9,72;174;0,003
2023-10-21T07:08:09Z;0,791;10,08;174;0,004
2023-10-21T07:08:10Z;0,797;11,88;175;0,006
2023-10-21T07:08:11Z;0,8;11,88;174;0,003
2023-10-21T07:08:12Z;0,804;14,4;175;0,004
2023-10-21T07:08:13Z;0,807;14,4;175;0,003
2023-10-21T07:08:14Z;0,81;13,68;176;0,003
2023-10-21T07:08:15Z;0,814;11,88;174;0,004
2023-10-21T07:08:16Z;0,817;11,88;175;0,003
2023-10-21T07:08:17Z;0,82;11,52;175;0,003
2023-10-21T07:08:18Z;0,823;11,52;174;0,003
2023-10-21T07:08:19Z;0,827;11,88;172;0,004
2023-10-21T07:08:20Z;0,83;11,88;172;0,003
2023-10-21T07:08:21Z;0,834;11,88;171;0,004
2023-10-21T07:08:22Z;0,837;12,24;171;0,003
2023-10-21T07:08:23Z;0,841;12,6;170;0,004
2023-10-21T07:08:24Z;0,844;12,6;171;0,003
2023-10-21T07:08:25Z;0,847;12,24;170;0,003
2023-10-21T07:08:26Z;0,847;9,72;169;0
2023-10-21T07:08:27Z;0,851;10,08;169;0,004
2023-10-21T07:08:28Z;0,857;11,88;169;0,006
2023-10-21T07:08:29Z;0,86;11,52;169;0,003
2023-10-21T07:08:30Z;0,86;9,36;168;0
2023-10-21T07:08:31Z;0,863;11,52;167;0,003
2023-10-21T07:08:32Z;0,869;12,96;167;0,006
2023-10-21T07:08:33Z;0,872;10,8;168;0,003
2023-10-21T07:08:34Z;0,872;8,64;168;0
2023-10-21T07:08:35Z;0,875;10,8;169;0,003
2023-10-21T07:08:36Z;0,878;10,8;168;0,003
2023-10-21T07:08:37Z;0,884;10,8;167;0,006
2023-10-21T07:08:38Z;0,884;8,64;165;0
2023-10-21T07:08:39Z;0,887;10,8;164;0,003
2023-10-21T07:08:40Z;0,893;12,96;165;0,006
2023-10-21T07:08:41Z;0,896;12,96;166;0,003
2023-10-21T07:08:42Z;0,896;8,64;165;0
2023-10-21T07:08:43Z;0,899;10,8;167;0,003
2023-10-21T07:08:44Z;0,905;12,96;165;0,006
2023-10-21T07:08:45Z;0,908;10,8;165;0,003
2023-10-21T07:08:46Z;0,908;8,64;165;0
2023-10-21T07:08:47Z;0,911;10,8;164;0,003
2023-10-21T07:08:48Z;0,918;13,68;163;0,007
2023-10-21T07:08:49Z;0,921;11,52;165;0,003
2023-10-21T07:08:50Z;0,924;11,88;165;0,003
2023-10-21T07:08:51Z;0,928;14,04;165;0,004
2023-10-21T07:08:52Z;0,931;14,4;164;0,003
2023-10-21T07:08:53Z;0,933;11,16;163;0,002
2023-10-21T07:08:54Z;0,936;10,8;163;0,003
2023-10-21T07:08:55Z;0,938;10,08;165;0,002
2023-10-21T07:08:56Z;0,941;9,36;164;0,003
2023-10-21T07:08:57Z;0,943;8,64;164;0,002
2023-10-21T07:08:58Z;0,95;11,88;163;0,007
2023-10-21T07:08:59Z;0,953;12,24;161;0,003
2023-10-21T07:09:00Z;0,953;10,8;160;0
2023-10-21T07:09:01Z;0,956;11,16;159;0,003
2023-10-21T07:09:02Z;0,962;13,68;158;0,006
2023-10-21T07:09:03Z;0,965;10,8;159;0,003
2023-10-21T07:09:04Z;0,967;10,08;160;0,002
2023-10-21T07:09:05Z;0,969;11,52;160;0,002
2023-10-21T07:09:06Z;0,971;10,8;161;0,002
2023-10-21T07:09:07Z;0,974;8,64;159;0,003
2023-10-21T07:09:08Z;0,976;7,92;161;0,002
2023-10-21T07:09:09Z;0,98;9,36;162;0,004
2023-10-21T07:09:10Z;0,983;10,08;162;0,003
2023-10-21T07:09:11Z;0,985;10,08;161;0,002
2023-10-21T07:09:12Z;0,988;10,08;159;0,003
2023-10-21T07:09:13Z;0,994;12,96;159;0,006
2023-10-21T07:09:14Z;0,997;12,24;160;0,003
2023-10-21T07:09:15Z;1;12,24;159;0,003
2023-10-21T07:09:16Z;1,002;12,24;160;0,002
2023-10-21T07:09:17Z;1,005;12,24;161;0,003
2023-10-21T07:09:18Z;1,007;9,36;160;0,002
2023-10-21T07:09:19Z;1,01;9,36;159;0,003
2023-10-21T07:09:20Z;1,012;9;160;0,002
2023-10-21T07:09:21Z;1,015;9,36;160;0,003
2023-10-21T07:09:22Z;1,018;9,36;159;0,003
2023-10-21T07:09:23Z;1,02;9,36;158;0,002
2023-10-21T07:09:24Z;1,022;9;161;0,002
2023-10-21T07:09:25Z;1,025;8,64;161;0,003
2023-10-21T07:09:26Z;1,027;8,28;160;0,002
2023-10-21T07:09:27Z;1,029;7,92;157;0,002
2023-10-21T07:09:28Z;1,033;9,36;158;0,004
2023-10-21T07:09:29Z;1,037;10,44;158;0,004
2023-10-21T07:09:30Z;1,041;11,88;159;0,004
2023-10-21T07:09:31Z;1,043;11,88;159;0,002
2023-10-21T07:09:32Z;1,046;12,24;159;0,003
2023-10-21T07:09:33Z;1,048;10,8;162;0,002
2023-10-21T07:09:34Z;1,051;9,72;160;0,003
2023-10-21T07:09:35Z;1,053;8,64;160;0,002
2023-10-21T07:09:36Z;1,059;11,16;160;0,006
2023-10-21T07:09:37Z;1,061;10,8;161;0,002
2023-10-21T07:09:38Z;1,063;10,8;162;0,002
2023-10-21T07:09:39Z;1,065;10,44;162;0,002
2023-10-21T07:09:40Z;1,067;10,08;162;0,002
2023-10-21T07:09:41Z;1,071;8,28;162;0,004
2023-10-21T07:09:42Z;1,074;9,72;162;0,003
2023-10-21T07:09:43Z;1,078;10,8;162;0,004
2023-10-21T07:09:44Z;1,082;12,6;164;0,004
2023-10-21T07:09:45Z;1,087;14,04;163;0,005
2023-10-21T07:09:46Z;1,091;14,76;163;0,004
2023-10-21T07:09:47Z;1,093;13,68;162;0,002
2023-10-21T07:09:48Z;1,095;12,6;162;0,002
2023-10-21T07:09:49Z;1,098;11,16;162;0,003
2023-10-21T07:09:50Z;1,1;9,36;160;0,002
2023-10-21T07:09:51Z;1,102;7,92;161;0,002
2023-10-21T07:09:52Z;1,105;8,28;162;0,003
2023-10-21T07:09:53Z;1,107;8,64;162;0,002
2023-10-21T07:09:54Z;1,11;9;161;0,003
2023-10-21T07:09:55Z;1,113;9,36;161;0,003
2023-10-21T07:09:56Z;1,116;10,08;162;0,003
2023-10-21T07:09:57Z;1,119;10,8;162;0,003
2023-10-21T07:09:58Z;1,123;10,8;162;0,004
2023-10-21T07:09:59Z;1,126;11,52;162;0,003
2023-10-21T07:10:00Z;1,129;11,52;161;0,003
2023-10-21T07:10:01Z;1,131;10,8;159;0,002
2023-10-21T07:10:02Z;1,134;10,8;159;0,003
2023-10-21T07:10:03Z;1,137;10,08;159;0,003
2023-10-21T07:10:04Z;1,14;10,08;160;0,003
2023-10-21T07:10:05Z;1,143;10,44;160;0,003
2023-10-21T07:10:06Z;1,147;10,8;159;0,004
2023-10-21T07:10:07Z;1,15;11,16;159;0,003
2023-10-21T07:10:08Z;1,153;11,52;158;0,003
2023-10-21T07:10:09Z;1,157;11,88;158;0,004
2023-10-21T07:10:10Z;1,16;12,24;158;0,003
2023-10-21T07:10:11Z;1,164;12,6;159;0,004
2023-10-21T07:10:12Z;1,169;13,68;160;0,005
2023-10-21T07:10:13Z;1,174;15,12;160;0,005
2023-10-21T07:10:14Z;1,176;14,04;161;0,002
2023-10-21T07:10:15Z;1,179;13,32;161;0,003
2023-10-21T07:10:16Z;1,181;12,24;161;0,002
2023-10-21T07:10:17Z;1,184;10,44;161;0,003
2023-10-21T07:10:18Z;1,186;8,64;162;0,002
2023-10-21T07:10:19Z;1,189;9;162;0,003
2023-10-21T07:10:20Z;1,192;9,36;162;0,003
2023-10-21T07:10:21Z;1,195;10,08;162;0,003
2023-10-21T07:10:22Z;1,198;10,44;162;0,003
2023-10-21T07:10:23Z;1,202;11,88;162;0,004
2023-10-21T07:10:24Z;1,207;12,6;164;0,005
2023-10-21T07:10:25Z;1,211;13,68;164;0,004
2023-10-21T07:10:26Z;1,214;13,32;164;0,003
2023-10-21T07:10:27Z;1,216;12,96;163;0,002
2023-10-21T07:10:28Z;1,218;11,52;163;0,002
2023-10-21T07:10:29Z;1,221;10,44;161;0,003
2023-10-21T07:10:30Z;1,225;10,08;163;0,004
2023-10-21T07:10:31Z;1,23;11,88;164;0,005
2023-10-21T07:10:32Z;1,235;13,68;164;0,005
2023-10-21T07:10:33Z;1,238;14,04;164;0,003
2023-10-21T07:10:34Z;1,241;14,4;166;0,003
2023-10-21T07:10:35Z;1,244;13,68;166;0,003
2023-10-21T07:10:36Z;1,248;12,6;166;0,004
2023-10-21T07:10:37Z;1,251;11,52;166;0,003
2023-10-21T07:10:38Z;1,254;11,52;167;0,003
2023-10-21T07:10:39Z;1,256;11,16;168;0,002
2023-10-21T07:10:40Z;1,259;10,8;169;0,003
2023-10-21T07:10:41Z;1,262;10,08;169;0,003
2023-10-21T07:10:42Z;1,264;9,36;169;0,002
2023-10-21T07:10:43Z;1,267;9,36;167;0,003
2023-10-21T07:10:44Z;1,27;9,72;167;0,003
2023-10-21T07:10:45Z;1,273;10,08;165;0,003
2023-10-21T07:10:46Z;1,276;10,44;166;0,003
2023-10-21T07:10:47Z;1,282;12,96;166;0,006
2023-10-21T07:10:48Z;1,285;12,96;164;0,003
2023-10-21T07:10:49Z;1,287;12,6;165;0,002
2023-10-21T07:10:50Z;1,29;12,24;167;0,003
2023-10-21T07:10:51Z;1,292;11,52;166;0,002
2023-10-21T07:10:52Z;1,295;9;166;0,003
2023-10-21T07:10:53Z;1,297;8,64;167;0,002
2023-10-21T07:10:54Z;1,3;9;169;0,003
2023-10-21T07:10:55Z;1,302;9;169;0,002
2023-10-21T07:10:56Z;1,305;9,36;169;0,003
2023-10-21T07:10:57Z;1,308;9,72;168;0,003
2023-10-21T07:10:58Z;1,311;10,08;167;0,003
2023-10-21T07:10:59Z;1,314;10,08;167;0,003
2023-10-21T07:11:00Z;1,317;10,44;166;0,003
2023-10-21T07:11:01Z;1,32;10,8;167;0,003
2023-10-21T07:11:02Z;1,323;10,8;168;0,003
2023-10-21T07:11:03Z;1,326;10,8;170;0,003
2023-10-21T07:11:04Z;1,329;10,8;172;0,003
2023-10-21T07:11:05Z;1,332;10,8;172;0,003
2023-10-21T07:11:06Z;1,336;11,52;169;0,004
2023-10-21T07:11:07Z;1,339;11,88;168;0,003
2023-10-21T07:11:08Z;1,343;11,88;167;0,004
2023-10-21T07:11:09Z;1,346;12,24;169;0,003
2023-10-21T07:11:10Z;1,351;14,04;169;0,005
2023-10-21T07:11:11Z;1,357;15,12;170;0,006
2023-10-21T07:11:12Z;1,36;14,76;171;0,003
2023-10-21T07:11:13Z;1,363;14,76;172;0,003
2023-10-21T07:11:14Z;1,366;14,4;172;0,003
2023-10-21T07:11:15Z;1,369;12,6;172;0,003
2023-10-21T07:11:16Z;1,371;10,08;172;0,002
2023-10-21T07:11:17Z;1,373;9,36;171;0,002
2023-10-21T07:11:18Z;1,375;8,64;172;0,002
2023-10-21T07:11:19Z;1,377;7,92;173;0,002
2023-10-21T07:11:20Z;1,379;7,2;172;0,002
2023-10-21T07:11:21Z;1,382;7,92;172;0,003
2023-10-21T07:11:22Z;1,385;8,64;174;0,003
2023-10-21T07:11:23Z;1,388;9,36;173;0,003
2023-10-21T07:11:24Z;1,391;10,08;174;0,003
2023-10-21T07:11:25Z;1,395;11,52;174;0,004
2023-10-21T07:11:26Z;1,398;11,88;172;0,003
2023-10-21T07:11:27Z;1,402;11,88;170;0,004
2023-10-21T07:11:28Z;1,405;12,24;171;0,003
2023-10-21T07:11:29Z;1,408;12,6;170;0,003
2023-10-21T07:11:30Z;1,412;11,88;170;0,004
2023-10-21T07:11:31Z;1,415;11,88;169;0,003
2023-10-21T07:11:32Z;1,418;11,88;167;0,003
2023-10-21T07:11:33Z;1,421;11,88;166;0,003
2023-10-21T07:11:34Z;1,425;11,88;163;0,004
2023-10-21T07:11:35Z;1,428;11,88;163;0,003
2023-10-21T07:11:36Z;1,434;13,68;164;0,006
2023-10-21T07:11:37Z;1,434;11,52;165;0
2023-10-21T07:11:38Z;1,438;11,88;164;0,004
2023-10-21T07:11:39Z;1,444;13,68;164;0,006
2023-10-21T07:11:40Z;1,447;13,68;164;0,003
2023-10-21T07:11:41Z;1,45;11,52;163;0,003
2023-10-21T07:11:42Z;1,453;13,68;163;0,003
2023-10-21T07:11:43Z;1,456;12,96;163;0,003
2023-10-21T07:11:44Z;1,459;10,8;163;0,003
2023-10-21T07:11:45Z;1,462;10,8;164;0,003
2023-10-21T07:11:46Z;1,466;11,52;163;0,004
2023-10-21T07:11:47Z;1,466;9,36;164;0
2023-10-21T07:11:48Z;1,469;9,36;163;0,003
2023-10-21T07:11:49Z;1,472;9,36;163;0,003
2023-10-21T07:11:50Z;1,478;11,52;162;0,006
2023-10-21T07:11:51Z;1,478;8,64;162;0
2023-10-21T07:11:52Z;1,481;10,8;162;0,003
2023-10-21T07:11:53Z;1,488;13,68;162;0,007
2023-10-21T07:11:54Z;1,491;13,68;162;0,003
2023-10-21T07:11:55Z;1,491;9,36;162;0
2023-10-21T07:11:56Z;1,494;11,52;160;0,003
2023-10-21T07:11:57Z;1,497;11,52;159;0,003
2023-10-21T07:11:58Z;1,503;10,8;158;0,006
2023-10-21T07:11:59Z;1,503;8,64;157;0
2023-10-21T07:12:00Z;1,506;10,8;157;0,003
2023-10-21T07:12:01Z;1,512;12,96;157;0,006
2023-10-21T07:12:02Z;1,514;12,24;157;0,002
2023-10-21T07:12:03Z;1,516;9,36;159;0,002
2023-10-21T07:12:04Z;1,518;10,8;159;0,002
2023-10-21T07:12:05Z;1,52;10,08;159;0,002
