Time;km;speed_kmh;FC;dist
2021-10-24T07:02:31Z;0,279;10,08;162;0,003
2021-10-24T07:02:32Z;0,281;9,36;159;0,002
2021-10-24T07:02:33Z;0,284;9,72;158;0,003
2021-10-24T07:02:34Z;0,288;10,44;158;0,004
2021-10-24T07:02:35Z;0,292;11,16;159;0,004
2021-10-24T07:02:36Z;0,295;12,24;159;0,003
2021-10-24T07:02:37Z;0,299;12,96;159;0,004
2021-10-24T07:02:38Z;0,305;14,76;158;0,006
2021-10-24T07:02:39Z;0,311;16,56;156;0,006
2021-10-24T07:02:40Z;0,315;16,56;156;0,004
2021-10-24T07:02:41Z;0,318;16,2;156;0,003
2021-10-24T07:02:42Z;0,323;16,92;157;0,005
2021-10-24T07:02:43Z;0,327;15,84;155;0,004
2021-10-24T07:02:44Z;0,331;14,4;158;0,004
2021-10-24T07:02:45Z;0,335;14,76;160;0,004
2021-10-24T07:02:46Z;0,338;14,4;162;0,003
2021-10-24T07:02:47Z;0,342;13,68;163;0,004
2021-10-24T07:02:48Z;0,345;12,96;162;0,003
2021-10-24T07:02:49Z;0,348;12,24;162;0,003
2021-10-24T07:02:50Z;0,352;12,24;162;0,004
2021-10-24T07:02:51Z;0,356;12,96;165;0,004
2021-10-24T07:02:52Z;0,36;13,32;166;0,004
2021-10-24T07:02:53Z;0,366;15,84;167;0,006
2021-10-24T07:02:54Z;0,373;18;169;0,007
2021-10-24T07:02:55Z;0,376;16,92;169;0,003
2021-10-24T07:02:56Z;0,378;15,84;167;0,002
2021-10-24T07:02:57Z;0,381;14,76;166;0,003
2021-10-24T07:02:58Z;0,383;11,88;167;0,002
2021-10-24T07:02:59Z;0,386;9,36;167;0,003
2021-10-24T07:03:00Z;0,39;10,8;168;0,004
2021-10-24T07:03:01Z;0,395;11,88;167;0,005
2021-10-24T07:03:02Z;0,399;13,32;165;0,004
2021-10-24T07:03:03Z;0,402;13,32;163;0,003
2021-10-24T07:03:04Z;0,404;12,96;161;0,002
2021-10-24T07:03:05Z;0,406;11,52;161;0,002
2021-10-24T07:03:06Z;0,409;10,44;161;0,003
2021-10-24T07:03:07Z;0,413;9,72;161;0,004
2021-10-24T07:03:08Z;0,416;10,8;162;0,003
2021-10-24T07:03:09Z;0,42;11,52;163;0,004
2021-10-24T07:03:10Z;0,426;14,4;162;0,006
2021-10-24T07:03:11Z;0,433;17,28;163;0,007
2021-10-24T07:03:12Z;0,436;16,92;163;0,003
2021-10-24T07:03:13Z;0,44;16,92;163;0,004
2021-10-24T07:03:14Z;0,443;16,56;161;0,003
2021-10-24T07:03:15Z;0,45;16,56;160;0,007
2021-10-24T07:03:16Z;0,456;16,56;162;0,006
2021-10-24T07:03:17Z;0,46;16,92;162;0,004
2021-10-24T07:03:18Z;0,465;18;161;0,005
2021-10-24T07:03:19Z;0,469;18,72;163;0,004
2021-10-24T07:03:20Z;0,472;15,84;162;0,003
2021-10-24T07:03:21Z;0,474;13,32;163;0,002
2021-10-24T07:03:22Z;0,477;12,24;163;0,003
2021-10-24T07:03:23Z;0,48;11,16;163;0,003
2021-10-24T07:03:24Z;0,483;10,08;163;0,003
2021-10-24T07:03:25Z;0,488;11,52;165;0,005
2021-10-24T07:03:26Z;0,493;13,32;165;0,005
2021-10-24T07:03:27Z;0,497;14,04;164;0,004
2021-10-24T07:03:28Z;0,5;14,76;165;0,003
2021-10-24T07:03:29Z;0,504;15,12;163;0,004
2021-10-24T07:03:30Z;0,507;14,04;164;0,003
2021-10-24T07:03:31Z;0,511;12,96;165;0,004
2021-10-24T07:03:32Z;0,514;12,6;166;0,003
2021-10-24T07:03:33Z;0,517;11,88;167;0,003
2021-10-24T07:03:34Z;0,521;12,24;168;0,004
2021-10-24T07:03:35Z;0,524;11,88;167;0,003
2021-10-24T07:03:36Z;0,527;11,52;167;0,003
2021-10-24T07:03:37Z;0,53;11,52;168;0,003
2021-10-24T07:03:38Z;0,533;11,52;167;0,003
2021-10-24T07:03:39Z;0,537;11,88;166;0,004
2021-10-24T07:03:40Z;0,542;12,6;167;0,005
2021-10-24T07:03:41Z;0,546;13,68;167;0,004
2021-10-24T07:03:42Z;0,55;14,76;167;0,004
2021-10-24T07:03:43Z;0,555;15,48;169;0,005
2021-10-24T07:03:44Z;0,559;15,48;168;0,004
2021-10-24T07:03:45Z;0,563;15,12;166;0,004
2021-10-24T07:03:46Z;0,566;14,76;166;0,003
2021-10-24T07:03:47Z;0,57;14,04;164;0,004
2021-10-24T07:03:48Z;0,573;12,96;165;0,003
2021-10-24T07:03:49Z;0,575;11,52;166;0,002
2021-10-24T07:03:50Z;0,578;10,8;165;0,003
2021-10-24T07:03:51Z;0,58;9,72;164;0,002
2021-10-24T07:03:52Z;0,584;9,72;163;0,004
2021-10-24T07:03:53Z;0,587;10,8;163;0,003
2021-10-24T07:03:54Z;0,591;11,52;163;0,004
2021-10-24T07:03:55Z;0,595;12,24;162;0,004
2021-10-24T07:03:56Z;0,598;13,32;164;0,003
2021-10-24T07:03:57Z;0,602;13,32;165;0,004
2021-10-24T07:03:58Z;0,609;15,12;166;0,007
2021-10-24T07:03:59Z;0,615;17,28;166;0,006
2021-10-24T07:04:00Z;0,619;17,64;167;0,004
2021-10-24T07:04:01Z;0,624;18,36;165;0,005
2021-10-24T07:04:02Z;0,628;18,72;164;0,004
2021-10-24T07:04:03Z;0,628;14,04;166;0
2021-10-24T07:04:04Z;0,632;12,24;168;0,004
2021-10-24T07:04:05Z;0,637;12,6;169;0,005
2021-10-24T07:04:06Z;0,642;13,32;167;0,005
2021-10-24T07:04:07Z;0,645;12,6;167;0,003
2021-10-24T07:04:08Z;0,649;14,76;167;0,004
2021-10-24T07:04:09Z;0,652;14,4;167;0,003
2021-10-24T07:04:10Z;0,655;13,32;169;0,003
2021-10-24T07:04:11Z;0,659;12,24;167;0,004
2021-10-24T07:04:12Z;0,662;11,88;168;0,003
2021-10-24T07:04:13Z;0,664;11,16;168;0,002
2021-10-24T07:04:14Z;0,667;10,8;168;0,003
2021-10-24T07:04:15Z;0,669;10,08;167;0,002
2021-10-24T07:04:16Z;0,672;9,36;167;0,003
2021-10-24T07:04:17Z;0,678;11,88;166;0,006
2021-10-24T07:04:18Z;0,684;14,4;166;0,006
2021-10-24T07:04:19Z;0,688;15,48;167;0,004
2021-10-24T07:04:20Z;0,693;16,92;168;0,005
2021-10-24T07:04:21Z;0,697;18;167;0,004
2021-10-24T07:04:22Z;0,7;15,84;166;0,003
2021-10-24T07:04:23Z;0,703;13,68;167;0,003
2021-10-24T07:04:24Z;0,706;12,6;168;0,003
2021-10-24T07:04:25Z;0,709;11,88;167;0,003
2021-10-24T07:04:26Z;0,716;13,68;169;0,007
2021-10-24T07:04:27Z;0,72;14,4;169;0,004
2021-10-24T07:04:28Z;0,723;14,04;169;0,003
2021-10-24T07:04:29Z;0,725;14,04;170;0,002
2021-10-24T07:04:30Z;0,728;13,68;169;0,003
2021-10-24T07:04:31Z;0,736;14,4;169;0,008
2021-10-24T07:04:32Z;0,74;14,76;170;0,004
2021-10-24T07:04:33Z;0,745;15,84;170;0,005
2021-10-24T07:04:34Z;0,749;16,92;170;0,004
2021-10-24T07:04:35Z;0,753;18;172;0,004
2021-10-24T07:04:36Z;0,757;15,12;172;0,004
2021-10-24T07:04:37Z;0,761;14,76;170;0,004
2021-10-24T07:04:38Z;0,765;14,76;172;0,004
2021-10-24T07:04:39Z;0,768;13,68;171;0,003
2021-10-24T07:04:40Z;0,77;12,6;171;0,002
2021-10-24T07:04:41Z;0,773;11,52;171;0,003
2021-10-24T07:04:42Z;0,776;10,8;171;0,003
2021-10-24T07:04:43Z;0,779;10,44;170;0,003
2021-10-24T07:04:44Z;0,783;10,8;170;0,004
2021-10-24T07:04:45Z;0,786;11,16;167;0,003
2021-10-24T07:04:46Z;0,79;12,24;169;0,004
2021-10-24T07:04:47Z;0,793;12,24;168;0,003
2021-10-24T07:04:48Z;0,797;12,6;168;0,004
2021-10-24T07:04:49Z;0,8;12,24;167;0,003
2021-10-24T07:04:50Z;0,804;12,6;168;0,004
2021-10-24T07:04:51Z;0,807;12,6;167;0,003
2021-10-24T07:04:52Z;0,811;12,96;164;0,004
2021-10-24T07:04:53Z;0,813;11,52;164;0,002
2021-10-24T07:04:54Z;0,816;11,52;163;0,003
2021-10-24T07:04:55Z;0,819;11,16;164;0,003
2021-10-24T07:04:56Z;0,822;10,44;165;0,003
2021-10-24T07:04:57Z;0,826;10,44;167;0,004
2021-10-24T07:04:58Z;0,829;11,88;170;0,003
2021-10-24T07:04:59Z;0,833;12,24;169;0,004
2021-10-24T07:05:00Z;0,837;12,96;168;0,004
2021-10-24T07:05:01Z;0,841;13,68;168;0,004
2021-10-24T07:05:02Z;0,845;14,04;168;0,004
2021-10-24T07:05:03Z;0,849;13,68;168;0,004
2021-10-24T07:05:04Z;0,852;13,68;170;0,003
2021-10-24T07:05:05Z;0,856;13,32;170;0,004
2021-10-24T07:05:06Z;0,859;12,96;170;0,003
2021-10-24T07:05:07Z;0,866;14,76;170;0,007
2021-10-24T07:05:08Z;0,872;16,92;171;0,006
2021-10-24T07:05:09Z;0,876;16,92;171;0,004
2021-10-24T07:05:10Z;0,879;17,28;170;0,003
2021-10-24T07:05:11Z;0,883;17,28;170;0,004
2021-10-24T07:05:12Z;0,886;14,4;168;0,003
2021-10-24T07:05:13Z;0,888;11,88;168;0,002
2021-10-24T07:05:14Z;0,891;11,16;167;0,003
2021-10-24T07:05:15Z;0,894;10,44;167;0,003
2021-10-24T07:05:16Z;0,899;11,88;168;0,005
2021-10-24T07:05:17Z;0,905;13,68;168;0,006
2021-10-24T07:05:18Z;0,908;13,68;169;0,003
2021-10-24T07:05:19Z;0,91;13,68;170;0,002
2021-10-24T07:05:20Z;0,913;13,68;170;0,003
2021-10-24T07:05:21Z;0,916;11,88;168;0,003
2021-10-24T07:05:22Z;0,92;10,8;167;0,004
2021-10-24T07:05:23Z;0,923;10,8;167;0,003
2021-10-24T07:05:24Z;0,928;12,6;168;0,005
2021-10-24T07:05:25Z;0,932;13,68;168;0,004
2021-10-24T07:05:26Z;0,935;13,68;166;0,003
2021-10-24T07:05:27Z;0,94;14,4;166;0,005
2021-10-24T07:05:28Z;0,944;15,12;166;0,004
2021-10-24T07:05:29Z;0,948;14,4;166;0,004
2021-10-24T07:05:30Z;0,952;14,4;166;0,004
2021-10-24T07:05:31Z;0,957;15,84;166;0,005
2021-10-24T07:05:32Z;0,961;15,12;166;0,004
2021-10-24T07:05:33Z;0,965;15,12;168;0,004
2021-10-24T07:05:34Z;0,968;14,4;167;0,003
2021-10-24T07:05:35Z;0,972;14,4;167;0,004
2021-10-24T07:05:36Z;0,976;13,68;168;0,004
2021-10-24T07:05:37Z;0,98;13,68;168;0,004
2021-10-24T07:05:38Z;0,983;12,96;169;0,003
2021-10-24T07:05:39Z;0,987;13,68;169;0,004
2021-10-24T07:05:40Z;0,991;13,68;167;0,004
2021-10-24T07:05:41Z;0,995;13,68;167;0,004
2021-10-24T07:05:42Z;1,001;15,12;168;0,006
2021-10-24T07:05:43Z;1,007;17,28;167;0,006
2021-10-24T07:05:44Z;1,011;17,28;168;0,004
2021-10-24T07:05:45Z;1,015;17,28;169;0,004
2021-10-24T07:05:46Z;1,019;17,28;170;0,004
2021-10-24T07:05:47Z;1,022;15,12;169;0,003
2021-10-24T07:05:48Z;1,026;13,68;171;0,004
2021-10-24T07:05:49Z;1,03;13,68;172;0,004
2021-10-24T07:05:50Z;1,033;12,96;173;0,003
2021-10-24T07:05:51Z;1,036;12,6;172;0,003
2021-10-24T07:05:52Z;1,04;12,6;173;0,004
2021-10-24T07:05:53Z;1,043;12,24;173;0,003
2021-10-24T07:05:54Z;1,047;11,88;174;0,004
2021-10-24T07:05:55Z;1,05;12,6;174;0,003
2021-10-24T07:05:56Z;1,054;12,6;172;0,004
2021-10-24T07:05:57Z;1,056;12,24;173;0,002
2021-10-24T07:05:58Z;1,059;11,52;173;0,003
2021-10-24T07:05:59Z;1,062;10,8;172;0,003
2021-10-24T07:06:00Z;1,064;9,72;169;0,002
2021-10-24T07:06:01Z;1,067;9,72;167;0,003
2021-10-24T07:06:02Z;1,071;10,44;168;0,004
2021-10-24T07:06:03Z;1,077;12,96;167;0,006
2021-10-24T07:06:04Z;1,083;15,48;167;0,006
2021-10-24T07:06:05Z;1,087;16,56;167;0,004
2021-10-24T07:06:06Z;1,091;17,28;169;0,004
2021-10-24T07:06:07Z;1,096;17,64;169;0,005
2021-10-24T07:06:08Z;1,1;16,56;170;0,004
2021-10-24T07:06:09Z;1,104;15,12;169;0,004
2021-10-24T07:06:10Z;1,108;15,12;167;0,004
2021-10-24T07:06:11Z;1,112;14,76;165;0,004
2021-10-24T07:06:12Z;1,115;13,68;165;0,003
2021-10-24T07:06:13Z;1,117;12,6;164;0,002
2021-10-24T07:06:14Z;1,12;11,52;164;0,003
2021-10-24T07:06:15Z;1,124;11,52;161;0,004
2021-10-24T07:06:16Z;1,127;10,8;162;0,003
2021-10-24T07:06:17Z;1,133;12,96;161;0,006
2021-10-24T07:06:18Z;1,138;14,76;162;0,005
2021-10-24T07:06:19Z;1,141;15,12;162;0,003
2021-10-24T07:06:20Z;1,144;14,4;161;0,003
2021-10-24T07:06:21Z;1,147;14,4;161;0,003
2021-10-24T07:06:22Z;1,15;12,6;161;0,003
2021-10-24T07:06:23Z;1,152;10,44;159;0,002
2021-10-24T07:06:24Z;1,155;10,08;159;0,003
2021-10-24T07:06:25Z;1,157;9,36;158;0,002
2021-10-24T07:06:26Z;1,16;9;156;0,003
2021-10-24T07:06:27Z;1,162;8,64;154;0,002
2021-10-24T07:06:28Z;1,166;10,08;155;0,004
2021-10-24T07:06:29Z;1,171;11,52;154;0,005
2021-10-24T07:06:30Z;1,175;12,96;154;0,004
2021-10-24T07:06:31Z;1,178;12,96;155;0,003
2021-10-24T07:06:32Z;1,181;13,32;154;0,003
2021-10-24T07:06:33Z;1,183;12,24;154;0,002
2021-10-24T07:06:34Z;1,186;11,16;154;0,003
2021-10-24T07:06:35Z;1,192;12,24;155;0,006
2021-10-24T07:06:36Z;1,198;14,4;154;0,006
2021-10-24T07:06:37Z;1,202;15,84;152;0,004
2021-10-24T07:06:38Z;1,207;16,92;153;0,005
2021-10-24T07:06:39Z;1,211;18;154;0,004
2021-10-24T07:06:40Z;1,215;16,56;154;0,004
2021-10-24T07:06:41Z;1,219;15,12;154;0,004
2021-10-24T07:06:42Z;1,223;14,76;155;0,004
2021-10-24T07:06:43Z;1,226;14,04;157;0,003
2021-10-24T07:06:44Z;1,23;13,32;158;0,004
2021-10-24T07:06:45Z;1,233;12,96;157;0,003
2021-10-24T07:06:46Z;1,236;12,24;156;0,003
2021-10-24T07:06:47Z;1,239;11,52;157;0,003
2021-10-24T07:06:48Z;1,242;11,16;157;0,003
2021-10-24T07:06:49Z;1,245;11,16;157;0,003
2021-10-24T07:06:50Z;1,248;10,8;157;0,003
2021-10-24T07:06:51Z;1,252;11,16;157;0,004
2021-10-24T07:06:52Z;1,255;11,52;155;0,003
2021-10-24T07:06:53Z;1,258;11,52;155;0,003
2021-10-24T07:06:54Z;1,261;11,88;153;0,003
2021-10-24T07:06:55Z;1,265;11,88;151;0,004
2021-10-24T07:06:56Z;1,268;11,88;151;0,003
2021-10-24T07:06:57Z;1,272;12,24;151;0,004
2021-10-24T07:06:58Z;1,275;12,6;150;0,003
2021-10-24T07:06:59Z;1,279;12,6;151;0,004
2021-10-24T07:07:00Z;1,283;12,96;151;0,004
2021-10-24T07:07:01Z;1,286;13,32;151;0,003
2021-10-24T07:07:02Z;1,29;13,32;152;0,004
2021-10-24T07:07:03Z;1,294;13,32;153;0,004
2021-10-24T07:07:04Z;1,298;13,68;153;0,004
2021-10-24T07:07:05Z;1,302;14,04;154;0,004
2021-10-24T07:07:06Z;1,306;14,4;159;0,004
2021-10-24T07:07:07Z;1,311;14,76;161;0,005
2021-10-24T07:07:08Z;1,315;15,12;158;0,004
2021-10-24T07:07:09Z;1,318;14,4;158;0,003
2021-10-24T07:07:10Z;1,321;13,32;157;0,003
2021-10-24T07:07:11Z;1,323;12,24;157;0,002
2021-10-24T07:07:12Z;1,326;11,16;157;0,003
2021-10-24T07:07:13Z;1,33;10,8;156;0,004
2021-10-24T07:07:14Z;1,334;11,52;154;0,004
2021-10-24T07:07:15Z;1,338;12,6;155;0,004
2021-10-24T07:07:16Z;1,342;13,68;154;0,004
2021-10-24T07:07:17Z;1,346;14,4;155;0,004
2021-10-24T07:07:18Z;1,35;14,4;156;0,004
2021-10-24T07:07:19Z;1,353;13,68;156;0,003
2021-10-24T07:07:20Z;1,356;12,96;157;0,003
2021-10-24T07:07:21Z;1,359;12,24;158;0,003
2021-10-24T07:07:22Z;1,362;11,52;158;0,003
2021-10-24T07:07:23Z;1,366;11,52;162;0,004
2021-10-24T07:07:24Z;1,37;12,24;163;0,004
2021-10-24T07:07:25Z;1,374;12,96;163;0,004
2021-10-24T07:07:26Z;1,377;12,96;162;0,003
2021-10-24T07:07:27Z;1,379;12,6;161;0,002
2021-10-24T07:07:28Z;1,382;11,52;160;0,003
2021-10-24T07:07:29Z;1,385;10,8;161;0,003
2021-10-24T07:07:30Z;1,389;10,44;161;0,004
2021-10-24T07:07:31Z;1,392;10,8;163;0,003
2021-10-24T07:07:32Z;1,395;11,52;162;0,003
2021-10-24T07:07:33Z;1,399;12,24;163;0,004
2021-10-24T07:07:34Z;1,403;12,6;162;0,004
2021-10-24T07:07:35Z;1,406;12,96;164;0,003
2021-10-24T07:07:36Z;1,41;12,96;167;0,004
2021-10-24T07:07:37Z;1,412;12,24;168;0,002
2021-10-24T07:07:38Z;1,415;11,52;165;0,003
2021-10-24T07:07:39Z;1,417;10,44;167;0,002
2021-10-24T07:07:40Z;1,42;9,72;169;0,003
2021-10-24T07:07:41Z;1,422;8,64;169;0,002
2021-10-24T07:07:42Z;1,427;10,44;170;0,005
2021-10-24T07:07:43Z;1,432;12,24;170;0,005
2021-10-24T07:07:44Z;1,435;12,96;170;0,003
2021-10-24T07:07:45Z;1,438;13,68;170;0,003
2021-10-24T07:07:46Z;1,442;14,4;169;0,004
2021-10-24T07:07:47Z;1,445;12,96;172;0,003
2021-10-24T07:07:48Z;1,449;12,24;172;0,004
2021-10-24T07:07:49Z;1,453;12,96;170;0,004
2021-10-24T07:07:50Z;1,457;13,32;168;0,004
2021-10-24T07:07:51Z;1,462;15,12;168;0,005
2021-10-24T07:07:52Z;1,468;16,56;168;0,006
2021-10-24T07:07:53Z;1,472;16,2;168;0,004
2021-10-24T07:07:54Z;1,475;16,2;169;0,003
2021-10-24T07:07:55Z;1,479;15,84;169;0,004
2021-10-24T07:07:56Z;1,483;14,76;168;0,004
2021-10-24T07:07:57Z;1,487;13,68;169;0,004
2021-10-24T07:07:58Z;1,491;14,04;168;0,004
2021-10-24T07:07:59Z;1,495;14,04;167;0,004
2021-10-24T07:08:00Z;1,499;14,4;167;0,004
2021-10-24T07:08:01Z;1,503;14,4;166;0,004
2021-10-24T07:08:02Z;1,506;13,68;168;0,003
2021-10-24T07:08:03Z;1,509;12,96;168;0,003
2021-10-24T07:08:04Z;1,512;12,24;167;0,003
2021-10-24T07:08:05Z;1,515;11,52;167;0,003
2021-10-24T07:08:06Z;1,518;10,44;166;0,003
2021-10-24T07:08:07Z;1,52;10,08;165;0,002
2021-10-24T07:08:08Z;1,522;9,72;165;0,002
2021-10-24T07:08:09Z;1,525;9,36;167;0,003
2021-10-24T07:08:10Z;1,529;9,72;166;0,004
2021-10-24T07:08:11Z;1,532;10,8;164;0,003
2021-10-24T07:08:12Z;1,536;11,52;163;0,004
2021-10-24T07:08:13Z;1,539;11,88;161;0,003
2021-10-24T07:08:14Z;1,542;12,24;162;0,003
2021-10-24T07:08:15Z;1,545;11,88;162;0,003
2021-10-24T07:08:16Z;1,548;11,16;162;0,003
2021-10-24T07:08:17Z;1,554;12,6;162;0,006
2021-10-24T07:08:18Z;1,559;14,4;162;0,005
2021-10-24T07:08:19Z;1,562;14,4;165;0,003
2021-10-24T07:08:20Z;1,565;14,04;165;0,003
2021-10-24T07:08:21Z;1,567;13,68;166;0,002
2021-10-24T07:08:22Z;1,57;11,88;167;0,003
2021-10-24T07:08:23Z;1,572;9,36;168;0,002
2021-10-24T07:08:24Z;1,574;8,64;167;0,002
2021-10-24T07:08:25Z;1,576;8,28;166;0,002
2021-10-24T07:08:26Z;1,578;7,92;167;0,002
2021-10-24T07:08:27Z;1,58;7,2;167;0,002
2021-10-24T07:08:28Z;1,582;7,2;166;0,002
2021-10-24T07:08:29Z;1,585;7,92;166;0,003
2021-10-24T07:08:30Z;1,587;8,28;165;0,002
2021-10-24T07:08:31Z;1,59;8,64;166;0,003
2021-10-24T07:08:32Z;1,593;9,36;167;0,003
2021-10-24T07:08:33Z;1,597;10,8;169;0,004
2021-10-24T07:08:34Z;1,601;11,52;170;0,004
2021-10-24T07:08:35Z;1,605;12,6;170;0,004
2021-10-24T07:08:36Z;1,609;13,68;170;0,004
2021-10-24T07:08:37Z;1,613;14,4;171;0,004
2021-10-24T07:08:38Z;1,617;14,4;172;0,004
2021-10-24T07:08:39Z;1,621;14,04;172;0,004
2021-10-24T07:08:40Z;1,624;14,04;172;0,003
2021-10-24T07:08:41Z;1,628;13,68;172;0,004
2021-10-24T07:08:42Z;1,631;12,6;171;0,003
2021-10-24T07:08:43Z;1,633;11,52;171;0,002
2021-10-24T07:08:44Z;1,635;10,8;170;0,002
2021-10-24T07:08:45Z;1,638;9,72;171;0,003
2021-10-24T07:08:46Z;1,642;9,72;172;0,004
2021-10-24T07:08:47Z;1,645;10,8;172;0,003
2021-10-24T07:08:48Z;1,649;11,52;173;0,004
2021-10-24T07:08:49Z;1,652;12,24;173;0,003
2021-10-24T07:08:50Z;1,656;12,6;171;0,004
2021-10-24T07:08:51Z;1,659;12,6;170;0,003
2021-10-24T07:08:52Z;1,661;11,52;170;0,002
2021-10-24T07:08:53Z;1,663;10,44;170;0,002
2021-10-24T07:08:54Z;1,666;9,72;171;0,003
2021-10-24T07:08:55Z;1,668;8,64;172;0,002
2021-10-24T07:08:56Z;1,67;7,92;172;0,002
2021-10-24T07:08:57Z;1,673;8,28;171;0,003
2021-10-24T07:08:58Z;1,675;8,64;170;0,002
2021-10-24T07:08:59Z;1,678;9;170;0,003
2021-10-24T07:09:00Z;1,681;9,36;170;0,003
2021-10-24T07:09:01Z;1,684;10,08;168;0,003
2021-10-24T07:09:02Z;1,688;10,8;167;0,004
2021-10-24T07:09:03Z;1,691;10,8;167;0,003
2021-10-24T07:09:04Z;1,694;11,52;167;0,003
2021-10-24T07:09:05Z;1,698;11,88;165;0,004
2021-10-24T07:09:06Z;1,701;12,24;165;0,003
2021-10-24T07:09:07Z;1,705;12,6;162;0,004
