Time;km;speed_kmh;FC;dist
2021-03-06T09:00:57Z;0,173;15,84;161;0,003
2021-03-06T09:00:59Z;0,177;11,52;162;0,004
2021-03-06T09:00:59Z;0,182;11,52;163;0,005
2021-03-06T09:01:00Z;0,187;15,12;163;0,005
2021-03-06T09:01:01Z;0,192;15,84;165;0,005
2021-03-06T09:01:02Z;0,197;16,56;165;0,005
2021-03-06T09:01:03Z;0,202;16,92;165;0,005
2021-03-06T09:01:04Z;0,206;17,64;165;0,004
2021-03-06T09:01:05Z;0,21;16,92;165;0,004
2021-03-06T09:01:06Z;0,214;16,2;164;0,004
2021-03-06T09:01:07Z;0,217;14,76;164;0,003
2021-03-06T09:01:08Z;0,22;13,68;163;0,003
2021-03-06T09:01:09Z;0,224;12,6;163;0,004
2021-03-06T09:01:10Z;0,227;11,88;163;0,003
2021-03-06T09:01:11Z;0,23;11,88;163;0,003
2021-03-06T09:01:12Z;0,234;11,88;161;0,004
2021-03-06T09:01:13Z;0,237;11,88;161;0,003
2021-03-06T09:01:15Z;0,242;11,16;161;0,005
2021-03-06T09:01:15Z;0,244;11,16;161;0,002
2021-03-06T09:01:16Z;0,247;12,24;161;0,003
2021-03-06T09:01:17Z;0,251;12,6;161;0,004
2021-03-06T09:01:18Z;0,255;12,96;159;0,004
2021-03-06T09:01:19Z;0,259;12,96;159;0,004
2021-03-06T09:01:20Z;0,263;13,32;159;0,004
2021-03-06T09:01:21Z;0,266;13,32;159;0,003
2021-03-06T09:01:22Z;0,269;12,96;159;0,003
2021-03-06T09:01:23Z;0,273;12,6;159;0,004
2021-03-06T09:01:24Z;0,276;12,24;159;0,003
2021-03-06T09:01:25Z;0,279;11,88;160;0,003
2021-03-06T09:01:26Z;0,282;11,52;159;0,003
2021-03-06T09:01:27Z;0,284;10,8;158;0,002
2021-03-06T09:01:28Z;0,287;10,08;158;0,003
2021-03-06T09:01:29Z;0,289;9,36;158;0,002
2021-03-06T09:01:30Z;0,291;8,64;158;0,002
2021-03-06T09:01:32Z;0,294;6,84;157;0,003
2021-03-06T09:01:32Z;0,295;6,84;157;0,001
2021-03-06T09:01:33Z;0,298;8,64;157;0,003
2021-03-06T09:01:34Z;0,302;9,72;156;0,004
2021-03-06T09:01:35Z;0,306;11,16;156;0,004
2021-03-06T09:01:36Z;0,311;12,24;156;0,005
2021-03-06T09:01:37Z;0,316;14,4;156;0,005
2021-03-06T09:01:38Z;0,32;15,84;156;0,004
2021-03-06T09:01:39Z;0,325;16,2;156;0,005
2021-03-06T09:01:40Z;0,33;16,56;156;0,005
2021-03-06T09:01:41Z;0,334;16,2;156;0,004
2021-03-06T09:01:42Z;0,338;15,84;156;0,004
2021-03-06T09:01:43Z;0,342;15,48;156;0,004
2021-03-06T09:01:44Z;0,346;15,12;157;0,004
2021-03-06T09:01:45Z;0,351;15,12;157;0,005
2021-03-06T09:01:46Z;0,355;15,12;156;0,004
2021-03-06T09:01:47Z;0,359;15,12;156;0,004
2021-03-06T09:01:48Z;0,362;14,76;156;0,003
2021-03-06T09:01:49Z;0,366;14,04;156;0,004
2021-03-06T09:01:50Z;0,369;12,96;156;0,003
2021-03-06T09:01:51Z;0,372;12,24;156;0,003
2021-03-06T09:01:52Z;0,375;11,52;156;0,003
2021-03-06T09:01:53Z;0,378;11,16;156;0,003
2021-03-06T09:01:54Z;0,382;11,52;155;0,004
2021-03-06T09:01:55Z;0,386;12,24;155;0,004
2021-03-06T09:01:56Z;0,39;12,96;155;0,004
2021-03-06T09:01:58Z;0,394;11,16;155;0,004
2021-03-06T09:01:58Z;0,398;11,16;155;0,004
2021-03-06T09:01:59Z;0,402;14,76;155;0,004
2021-03-06T09:02:00Z;0,406;15,12;155;0,004
2021-03-06T09:02:01Z;0,411;15,48;155;0,005
2021-03-06T09:02:02Z;0,415;15,48;155;0,004
2021-03-06T09:02:04Z;0,42;12,6;154;0,005
2021-03-06T09:02:04Z;0,424;12,6;154;0,004
2021-03-06T09:02:05Z;0,428;15,48;153;0,004
2021-03-06T09:02:06Z;0,432;15,12;153;0,004
2021-03-06T09:02:07Z;0,436;14,76;153;0,004
2021-03-06T09:02:08Z;0,44;14,76;153;0,004
2021-03-06T09:02:09Z;0,444;14,4;153;0,004
2021-03-06T09:02:10Z;0,448;14,04;153;0,004
2021-03-06T09:02:11Z;0,452;14,4;154;0,004
2021-03-06T09:02:13Z;0,457;11,88;154;0,005
2021-03-06T09:02:13Z;0,461;11,88;154;0,004
2021-03-06T09:02:14Z;0,466;15,48;154;0,005
2021-03-06T09:02:15Z;0,47;15,84;154;0,004
2021-03-06T09:02:16Z;0,474;15,84;154;0,004
2021-03-06T09:02:17Z;0,478;15,48;154;0,004
2021-03-06T09:02:18Z;0,482;14,76;154;0,004
2021-03-06T09:02:19Z;0,485;14,04;154;0,003
2021-03-06T09:02:21Z;0,49;11,88;154;0,005
2021-03-06T09:02:21Z;0,492;11,88;154;0,002
2021-03-06T09:02:22Z;0,496;12,96;154;0,004
2021-03-06T09:02:23Z;0,5;13,32;154;0,004
2021-03-06T09:02:24Z;0,503;13,32;154;0,003
2021-03-06T09:02:25Z;0,507;12,96;154;0,004
2021-03-06T09:02:26Z;0,51;12,96;154;0,003
2021-03-06T09:02:27Z;0,514;12,6;154;0,004
2021-03-06T09:02:28Z;0,517;12,6;154;0,003
2021-03-06T09:02:30Z;0,523;11,52;155;0,006
2021-03-06T09:02:30Z;0,525;11,52;156;0,002
2021-03-06T09:02:31Z;0,529;13,32;156;0,004
2021-03-06T09:02:32Z;0,533;13,68;156;0,004
2021-03-06T09:02:33Z;0,537;14,4;156;0,004
2021-03-06T09:02:34Z;0,542;14,76;156;0,005
2021-03-06T09:02:35Z;0,546;15,48;156;0,004
2021-03-06T09:02:36Z;0,55;15,12;157;0,004
2021-03-06T09:02:37Z;0,553;14,76;157;0,003
2021-03-06T09:02:38Z;0,557;14,4;157;0,004
2021-03-06T09:02:39Z;0,561;13,68;157;0,004
2021-03-06T09:02:40Z;0,565;13,68;157;0,004
2021-03-06T09:02:41Z;0,569;13,68;158;0,004
2021-03-06T09:02:42Z;0,573;13,68;158;0,004
2021-03-06T09:02:43Z;0,576;13,68;158;0,003
2021-03-06T09:02:44Z;0,58;13,68;158;0,004
2021-03-06T09:02:45Z;0,583;13,32;157;0,003
2021-03-06T09:02:47Z;0,588;11,16;156;0,005
2021-03-06T09:02:47Z;0,59;11,16;156;0,002
2021-03-06T09:02:48Z;0,593;12,24;156;0,003
2021-03-06T09:02:49Z;0,596;11,52;157;0,003
2021-03-06T09:02:50Z;0,599;11,16;159;0,003
2021-03-06T09:02:51Z;0,602;11,16;160;0,003
2021-03-06T09:02:52Z;0,604;10,44;160;0,002
2021-03-06T09:02:53Z;0,606;9,36;160;0,002
2021-03-06T09:02:54Z;0,608;9;161;0,002
2021-03-06T09:02:55Z;0,611;8,64;163;0,003
2021-03-06T09:02:56Z;0,614;8,64;163;0,003
2021-03-06T09:02:57Z;0,616;8,64;163;0,002
2021-03-06T09:02:58Z;0,619;9,36;163;0,003
2021-03-06T09:02:59Z;0,622;10,08;163;0,003
2021-03-06T09:03:00Z;0,625;10,44;163;0,003
2021-03-06T09:03:01Z;0,627;9,72;163;0,002
2021-03-06T09:03:02Z;0,629;9;163;0,002
2021-03-06T09:03:03Z;0,631;8,28;163;0,002
2021-03-06T09:03:04Z;0,633;7,56;163;0,002
2021-03-06T09:03:05Z;0,635;7,2;163;0,002
2021-03-06T09:03:06Z;0,637;7,2;165;0,002
2021-03-06T09:03:07Z;0,639;7,2;166;0,002
2021-03-06T09:03:08Z;0,641;7,2;166;0,002
2021-03-06T09:03:09Z;0,642;6,84;166;0,001
2021-03-06T09:03:10Z;0,644;6,48;166;0,002
2021-03-06T09:03:11Z;0,646;6,84;166;0,002
2021-03-06T09:03:12Z;0,648;6,84;167;0,002
2021-03-06T09:03:13Z;0,65;6,84;166;0,002
2021-03-06T09:03:14Z;0,652;7,2;166;0,002
2021-03-06T09:03:15Z;0,655;7,56;166;0,003
2021-03-06T09:03:16Z;0,658;8,28;165;0,003
2021-03-06T09:03:18Z;0,663;9,36;165;0,005
2021-03-06T09:03:18Z;0,665;9,36;165;0,002
2021-03-06T09:03:19Z;0,669;12,24;165;0,004
2021-03-06T09:03:20Z;0,673;13,32;165;0,004
2021-03-06T09:03:21Z;0,677;14,04;165;0,004
2021-03-06T09:03:22Z;0,681;14,04;165;0,004
2021-03-06T09:03:23Z;0,685;14,04;165;0,004
2021-03-06T09:03:24Z;0,688;13,68;166;0,003
2021-03-06T09:03:26Z;0,692;10,8;166;0,004
2021-03-06T09:03:26Z;0,694;10,8;166;0,002
2021-03-06T09:03:27Z;0,695;10,08;166;0,001
2021-03-06T09:03:28Z;0,697;8,64;166;0,002
2021-03-06T09:03:29Z;0,698;7,56;167;0,001
2021-03-06T09:03:30Z;0,7;7,2;166;0,002
2021-03-06T09:03:31Z;0,702;6,12;166;0,002
2021-03-06T09:03:32Z;0,705;7,2;166;0,003
2021-03-06T09:03:33Z;0,708;8,28;166;0,003
2021-03-06T09:03:34Z;0,712;9,36;167;0,004
2021-03-06T09:03:35Z;0,715;10,8;167;0,003
2021-03-06T09:03:36Z;0,719;11,88;168;0,004
2021-03-06T09:03:37Z;0,723;12,6;168;0,004
2021-03-06T09:03:38Z;0,726;12,96;168;0,003
2021-03-06T09:03:39Z;0,729;12,6;167;0,003
2021-03-06T09:03:40Z;0,733;12,6;167;0,004
2021-03-06T09:03:41Z;0,737;12,6;167;0,004
2021-03-06T09:03:43Z;0,742;11,88;167;0,005
2021-03-06T09:03:43Z;0,744;11,88;167;0,002
2021-03-06T09:03:44Z;0,748;13,68;167;0,004
2021-03-06T09:03:45Z;0,752;14,04;167;0,004
2021-03-06T09:03:46Z;0,757;14,4;167;0,005
2021-03-06T09:03:47Z;0,761;14,4;166;0,004
2021-03-06T09:03:48Z;0,765;15,12;166;0,004
2021-03-06T09:03:49Z;0,769;14,76;164;0,004
2021-03-06T09:03:50Z;0,773;14,4;165;0,004
2021-03-06T09:03:52Z;0,777;11,88;164;0,004
2021-03-06T09:03:52Z;0,779;11,88;164;0,002
2021-03-06T09:03:53Z;0,781;11,88;164;0,002
2021-03-06T09:03:54Z;0,784;11,16;164;0,003
2021-03-06T09:03:55Z;0,787;10,44;164;0,003
2021-03-06T09:03:56Z;0,791;10,8;164;0,004
2021-03-06T09:03:57Z;0,795;11,52;164;0,004
2021-03-06T09:03:58Z;0,799;12,6;164;0,004
2021-03-06T09:03:59Z;0,803;13,68;164;0,004
2021-03-06T09:04:00Z;0,807;14,4;164;0,004
2021-03-06T09:04:01Z;0,811;14,76;164;0,004
2021-03-06T09:04:02Z;0,815;14,76;164;0,004
2021-03-06T09:04:03Z;0,819;14,76;164;0,004
2021-03-06T09:04:04Z;0,824;14,76;164;0,005
2021-03-06T09:04:06Z;0,828;11,88;165;0,004
2021-03-06T09:04:06Z;0,831;11,88;165;0,003
2021-03-06T09:04:07Z;0,835;14,04;165;0,004
2021-03-06T09:04:08Z;0,838;13,68;165;0,003
2021-03-06T09:04:09Z;0,842;13,32;165;0,004
2021-03-06T09:04:10Z;0,845;12,96;164;0,003
2021-03-06T09:04:11Z;0,849;12,6;164;0,004
2021-03-06T09:04:12Z;0,852;12,24;164;0,003
2021-03-06T09:04:13Z;0,856;12,6;164;0,004
2021-03-06T09:04:14Z;0,86;12,6;164;0,004
2021-03-06T09:04:14Z;0,863;12,6;164;0,003
2021-03-06T09:04:15Z;0,868;15,84;164;0,005
2021-03-06T09:04:16Z;0,872;16,56;164;0,004
2021-03-06T09:04:17Z;0,876;17,28;164;0,004
2021-03-06T09:04:18Z;0,88;17,64;167;0,004
2021-03-06T09:04:19Z;0,884;15,12;167;0,004
2021-03-06T09:04:20Z;0,888;14,76;167;0,004
2021-03-06T09:04:22Z;0,893;12,24;164;0,005
2021-03-06T09:04:22Z;0,895;12,24;164;0,002
2021-03-06T09:04:23Z;0,898;12,96;163;0,003
2021-03-06T09:04:24Z;0,901;12,24;163;0,003
2021-03-06T09:04:25Z;0,905;11,88;163;0,004
2021-03-06T09:04:26Z;0,909;12,24;163;0,004
2021-03-06T09:04:27Z;0,913;12,96;163;0,004
2021-03-06T09:04:28Z;0,917;13,32;162;0,004
2021-03-06T09:04:29Z;0,92;13,68;162;0,003
2021-03-06T09:04:31Z;0,924;11,16;162;0,004
2021-03-06T09:04:31Z;0,926;11,16;162;0,002
2021-03-06T09:04:32Z;0,929;11,52;160;0,003
2021-03-06T09:04:33Z;0,932;10,8;160;0,003
2021-03-06T09:04:34Z;0,935;10,44;160;0,003
2021-03-06T09:04:35Z;0,938;10,44;160;0,003
2021-03-06T09:04:36Z;0,94;10,44;161;0,002
2021-03-06T09:04:37Z;0,943;9,72;161;0,003
2021-03-06T09:04:39Z;0,946;8,28;161;0,003
2021-03-06T09:04:39Z;0,947;8,28;161;0,001
2021-03-06T09:04:40Z;0,949;8,28;161;0,002
2021-03-06T09:04:41Z;0,951;7,92;161;0,002
2021-03-06T09:04:42Z;0,953;7,56;162;0,002
2021-03-06T09:04:43Z;0,955;7,56;162;0,002
2021-03-06T09:04:44Z;0,958;7,56;164;0,003
2021-03-06T09:04:45Z;0,96;7,56;165;0,002
2021-03-06T09:04:46Z;0,962;7,92;165;0,002
2021-03-06T09:04:48Z;0,966;7,56;165;0,004
2021-03-06T09:04:48Z;0,967;7,56;165;0,001
2021-03-06T09:04:49Z;0,971;9,72;165;0,004
2021-03-06T09:04:50Z;0,975;10,8;165;0,004
2021-03-06T09:04:51Z;0,979;11,88;166;0,004
2021-03-06T09:04:52Z;0,983;12,24;166;0,004
2021-03-06T09:04:53Z;0,986;13,68;166;0,003
2021-03-06T09:04:54Z;0,99;14,04;166;0,004
2021-03-06T09:04:56Z;0,996;12,6;166;0,006
2021-03-06T09:04:56Z;0,998;12,6;166;0,002
2021-03-06T09:04:57Z;1,001;13,32;166;0,003
2021-03-06T09:04:58Z;1,004;12,96;165;0,003
2021-03-06T09:04:59Z;1,007;12,24;165;0,003
2021-03-06T09:05:00Z;1,011;12,24;164;0,004
2021-03-06T09:05:02Z;1,016;10,44;164;0,005
2021-03-06T09:05:02Z;1,018;10,44;164;0,002
2021-03-06T09:05:03Z;1,021;12,24;164;0,003
2021-03-06T09:05:04Z;1,025;12,96;164;0,004
2021-03-06T09:05:05Z;1,029;13,32;164;0,004
2021-03-06T09:05:06Z;1,033;13,32;164;0,004
2021-03-06T09:05:07Z;1,036;13,68;164;0,003
2021-03-06T09:05:08Z;1,04;13,32;163;0,004
2021-03-06T09:05:09Z;1,043;12,96;164;0,003
2021-03-06T09:05:11Z;1,049;11,52;165;0,006
2021-03-06T09:05:11Z;1,051;11,52;165;0,002
2021-03-06T09:05:12Z;1,054;12,6;165;0,003
2021-03-06T09:05:13Z;1,057;12,6;165;0,003
2021-03-06T09:05:14Z;1,06;12,24;165;0,003
2021-03-06T09:05:15Z;1,064;12,24;165;0,004
2021-03-06T09:05:16Z;1,067;11,88;165;0,003
2021-03-06T09:05:17Z;1,07;11,88;164;0,003
2021-03-06T09:05:19Z;1,076;11,16;164;0,006
2021-03-06T09:05:19Z;1,078;11,16;164;0,002
2021-03-06T09:05:20Z;1,081;12,6;165;0,003
2021-03-06T09:05:21Z;1,085;12,96;165;0,004
2021-03-06T09:05:22Z;1,089;12,96;165;0,004
2021-03-06T09:05:23Z;1,092;12,96;165;0,003
2021-03-06T09:05:24Z;1,096;12,96;165;0,004
2021-03-06T09:05:25Z;1,098;12,24;165;0,002
2021-03-06T09:05:26Z;1,101;11,52;165;0,003
2021-03-06T09:05:27Z;1,103;10,44;165;0,002
2021-03-06T09:05:28Z;1,106;9,72;166;0,003
2021-03-06T09:05:29Z;1,108;9;167;0,002
2021-03-06T09:05:30Z;1,111;9;169;0,003
2021-03-06T09:05:31Z;1,113;8,64;169;0,002
2021-03-06T09:05:32Z;1,115;8,64;169;0,002
2021-03-06T09:05:33Z;1,118;8,64;169;0,003
2021-03-06T09:05:34Z;1,121;9;170;0,003
2021-03-06T09:05:36Z;1,125;9;170;0,004
2021-03-06T09:05:36Z;1,127;9;170;0,002
2021-03-06T09:05:37Z;1,131;11,16;170;0,004
2021-03-06T09:05:38Z;1,134;11,88;170;0,003
2021-03-06T09:05:39Z;1,138;12,6;170;0,004
2021-03-06T09:05:40Z;1,141;12,24;170;0,003
2021-03-06T09:05:41Z;1,144;12,24;170;0,003
2021-03-06T09:05:42Z;1,147;11,52;170;0,003
2021-03-06T09:05:43Z;1,15;11,16;170;0,003
2021-03-06T09:05:44Z;1,153;10,8;171;0,003
2021-03-06T09:05:45Z;1,155;10,44;170;0,002
2021-03-06T09:05:46Z;1,159;10,44;170;0,004
2021-03-06T09:05:47Z;1,162;10,8;171;0,003
2021-03-06T09:05:48Z;1,166;11,88;171;0,004
2021-03-06T09:05:49Z;1,171;12,96;170;0,005
2021-03-06T09:05:50Z;1,175;14,4;170;0,004
2021-03-06T09:05:51Z;1,179;15,12;170;0,004
2021-03-06T09:05:52Z;1,183;15,48;170;0,004
2021-03-06T09:05:53Z;1,186;14,76;170;0,003
2021-03-06T09:05:54Z;1,189;13,32;169;0,003
2021-03-06T09:05:55Z;1,192;12,24;167;0,003
2021-03-06T09:05:56Z;1,195;11,52;166;0,003
2021-03-06T09:05:57Z;1,198;11,16;166;0,003
2021-03-06T09:05:58Z;1,201;10,8;167;0,003
2021-03-06T09:05:59Z;1,204;10,8;168;0,003
2021-03-06T09:06:00Z;1,208;10,8;168;0,004
2021-03-06T09:06:01Z;1,211;11,16;173;0,003
2021-03-06T09:06:02Z;1,214;11,52;173;0,003
2021-03-06T09:06:03Z;1,218;11,88;174;0,004
2021-03-06T09:06:04Z;1,222;12,24;175;0,004
2021-03-06T09:06:05Z;1,225;12,96;175;0,003
2021-03-06T09:06:07Z;1,23;10,8;176;0,005
2021-03-06T09:06:07Z;1,234;10,8;176;0,004
2021-03-06T09:06:08Z;1,238;14,4;176;0,004
2021-03-06T09:06:09Z;1,243;15,12;176;0,005
2021-03-06T09:06:10Z;1,247;15,84;175;0,004
2021-03-06T09:06:11Z;1,252;15,84;173;0,005
2021-03-06T09:06:12Z;1,256;16,2;173;0,004
2021-03-06T09:06:13Z;1,261;16,56;172;0,005
2021-03-06T09:06:14Z;1,265;16,2;172;0,004
2021-03-06T09:06:16Z;1,269;12,6;171;0,004
2021-03-06T09:06:16Z;1,274;12,6;171;0,005
2021-03-06T09:06:17Z;1,278;15,84;171;0,004
2021-03-06T09:06:18Z;1,282;15,48;172;0,004
2021-03-06T09:06:19Z;1,287;15,48;173;0,005
2021-03-06T09:06:20Z;1,29;15,12;174;0,003
2021-03-06T09:06:21Z;1,294;14,76;174;0,004
2021-03-06T09:06:22Z;1,298;14,04;174;0,004
2021-03-06T09:06:23Z;1,301;13,32;174;0,003
2021-03-06T09:06:24Z;1,304;12,6;174;0,003
2021-03-06T09:06:25Z;1,308;12,24;174;0,004
2021-03-06T09:06:26Z;1,312;12,6;174;0,004
2021-03-06T09:06:27Z;1,316;12,96;174;0,004
2021-03-06T09:06:28Z;1,32;14,04;174;0,004
2021-03-06T09:06:29Z;1,325;15,12;174;0,005
2021-03-06T09:06:30Z;1,329;15,84;174;0,004
2021-03-06T09:06:32Z;1,334;12,96;175;0,005
2021-03-06T09:06:32Z;1,338;12,96;175;0,004
2021-03-06T09:06:33Z;1,343;15,84;175;0,005
2021-03-06T09:06:34Z;1,346;15,48;175;0,003
2021-03-06T09:06:35Z;1,35;14,76;174;0,004
2021-03-06T09:06:36Z;1,354;14,4;174;0,004
2021-03-06T09:06:37Z;1,357;13,68;174;0,003
2021-03-06T09:06:38Z;1,361;12,96;174;0,004
2021-03-06T09:06:39Z;1,364;12,6;175;0,003
2021-03-06T09:06:41Z;1,369;10,8;175;0,005
2021-03-06T09:06:41Z;1,371;10,8;175;0,002
2021-03-06T09:06:42Z;1,374;11,88;175;0,003
2021-03-06T09:06:43Z;1,377;11,88;175;0,003
2021-03-06T09:06:44Z;1,381;12,24;176;0,004
2021-03-06T09:06:45Z;1,384;12,24;177;0,003
2021-03-06T09:06:46Z;1,388;12,24;177;0,004
2021-03-06T09:06:47Z;1,391;12,6;177;0,003
2021-03-06T09:06:48Z;1,395;12,96;176;0,004
2021-03-06T09:06:49Z;1,399;12,96;176;0,004
2021-03-06T09:06:51Z;1,404;11,88;176;0,005
2021-03-06T09:06:51Z;1,406;11,88;176;0,002
2021-03-06T09:06:52Z;1,41;13,32;176;0,004
2021-03-06T09:06:53Z;1,414;13,32;175;0,004
2021-03-06T09:06:54Z;1,418;13,68;175;0,004
2021-03-06T09:06:55Z;1,421;13,32;175;0,003
2021-03-06T09:06:56Z;1,424;13,32;175;0,003
2021-03-06T09:06:58Z;1,43;11,52;175;0,006
2021-03-06T09:06:58Z;1,431;11,52;175;0,001
2021-03-06T09:06:59Z;1,435;12,24;175;0,004
2021-03-06T09:07:00Z;1,438;12,24;174;0,003
2021-03-06T09:07:01Z;1,442;12,24;174;0,004
2021-03-06T09:07:03Z;1,447;11,16;174;0,005
2021-03-06T09:07:03Z;1,448;11,16;174;0,001
2021-03-06T09:07:04Z;1,452;12,6;174;0,004
2021-03-06T09:07:05Z;1,456;12,96;172;0,004
2021-03-06T09:07:06Z;1,459;12,96;171;0,003
2021-03-06T09:07:07Z;1,463;12,96;170;0,004
2021-03-06T09:07:08Z;1,468;13,68;169;0,005
2021-03-06T09:07:09Z;1,472;14,04;169;0,004
2021-03-06T09:07:10Z;1,475;14,04;169;0,003
2021-03-06T09:07:11Z;1,479;14,04;169;0,004
2021-03-06T09:07:12Z;1,483;14,04;170;0,004
2021-03-06T09:07:14Z;1,488;11,88;170;0,005
2021-03-06T09:07:14Z;1,49;11,88;170;0,002
2021-03-06T09:07:15Z;1,492;12,24;170;0,002
2021-03-06T09:07:17Z;1,496;9,72;170;0,004
2021-03-06T09:07:17Z;1,498;9,72;170;0,002
2021-03-06T09:07:18Z;1,501;10,8;170;0,003
2021-03-06T09:07:19Z;1,504;10,08;170;0,003
2021-03-06T09:07:20Z;1,506;10,08;170;0,002
2021-03-06T09:07:22Z;1,511;9,36;170;0,005
2021-03-06T09:07:22Z;1,512;9,36;170;0,001
2021-03-06T09:07:23Z;1,515;10,44;170;0,003
2021-03-06T09:07:24Z;1,519;11,16;170;0,004
2021-03-06T09:07:25Z;1,523;11,88;170;0,004
2021-03-06T09:07:26Z;1,526;11,88;170;0,003
2021-03-06T09:07:27Z;1,53;12,6;170;0,004
2021-03-06T09:07:28Z;1,533;12,96;170;0,003
2021-03-06T09:07:30Z;1,538;10,44;170;0,005
2021-03-06T09:07:30Z;1,542;10,44;170;0,004
2021-03-06T09:07:31Z;1,546;14,04;170;0,004
2021-03-06T09:07:32Z;1,55;14,4;171;0,004
2021-03-06T09:07:33Z;1,554;14,76;171;0,004
2021-03-06T09:07:34Z;1,558;14,4;171;0,004
2021-03-06T09:07:35Z;1,562;14,4;171;0,004
2021-03-06T09:07:36Z;1,566;14,4;172;0,004
2021-03-06T09:07:37Z;1,57;14,4;173;0,004
2021-03-06T09:07:39Z;1,575;12,24;173;0,005
2021-03-06T09:07:39Z;1,577;12,24;173;0,002
2021-03-06T09:07:40Z;1,58;13,32;173;0,003
2021-03-06T09:07:41Z;1,583;12,6;173;0,003
2021-03-06T09:07:42Z;1,587;12,6;174;0,004
2021-03-06T09:07:43Z;1,59;12,24;174;0,003
2021-03-06T09:07:44Z;1,593;12,24;174;0,003
2021-03-06T09:07:45Z;1,597;11,88;174;0,004
2021-03-06T09:07:46Z;1,6;11,88;174;0,003
2021-03-06T09:07:48Z;1,606;11,16;174;0,006
2021-03-06T09:07:48Z;1,607;11,16;174;0,001
2021-03-06T09:07:49Z;1,611;12,6;174;0,004
2021-03-06T09:07:50Z;1,614;12,96;174;0,003
2021-03-06T09:07:51Z;1,618;12,96;174;0,004
2021-03-06T09:07:52Z;1,621;12,96;175;0,003
2021-03-06T09:07:53Z;1,625;12,6;175;0,004
2021-03-06T09:07:54Z;1,629;12,96;173;0,004
2021-03-06T09:07:56Z;1,634;11,88;173;0,005
2021-03-06T09:07:56Z;1,636;11,88;173;0,002
2021-03-06T09:07:57Z;1,64;13,32;173;0,004
2021-03-06T09:07:58Z;1,644;13,68;173;0,004
2021-03-06T09:07:59Z;1,648;14,04;173;0,004
2021-03-06T09:08:00Z;1,652;14,04;171;0,004
2021-03-06T09:08:01Z;1,656;14,04;171;0,004
