Time;km;speed_kmh;FC;dist
2024-10-27T07:20:31Z;0,26;11,16;167;0,003
2024-10-27T07:20:32Z;0,264;11,88;167;0,004
2024-10-27T07:20:33Z;0,266;11,52;166;0,002
2024-10-27T07:20:34Z;0,269;11,52;166;0,003
2024-10-27T07:20:35Z;0,271;10,44;165;0,002
2024-10-27T07:20:36Z;0,274;9,72;166;0,003
2024-10-27T07:20:37Z;0,276;8,64;165;0,002
2024-10-27T07:20:38Z;0,279;9,36;166;0,003
2024-10-27T07:20:39Z;0,283;10,08;167;0,004
2024-10-27T07:20:40Z;0,286;10,8;166;0,003
2024-10-27T07:20:41Z;0,288;10,44;166;0,002
2024-10-27T07:20:42Z;0,29;10,44;167;0,002
2024-10-27T07:20:43Z;0,293;9,72;168;0,003
2024-10-27T07:20:44Z;0,295;8,64;168;0,002
2024-10-27T07:20:45Z;0,297;7,92;169;0,002
2024-10-27T07:20:46Z;0,299;8,28;169;0,002
2024-10-27T07:20:47Z;0,302;8,28;170;0,003
2024-10-27T07:20:48Z;0,304;8,64;170;0,002
2024-10-27T07:20:49Z;0,307;8,64;168;0,003
2024-10-27T07:20:50Z;0,31;9,36;169;0,003
2024-10-27T07:20:51Z;0,312;9,36;168;0,002
2024-10-27T07:20:52Z;0,315;9,36;169;0,003
2024-10-27T07:20:53Z;0,318;9,72;170;0,003
2024-10-27T07:20:54Z;0,321;9,72;170;0,003
2024-10-27T07:20:55Z;0,323;9,36;170;0,002
2024-10-27T07:20:56Z;0,326;9,36;172;0,003
2024-10-27T07:20:57Z;0,328;9,36;173;0,002
2024-10-27T07:20:58Z;0,331;9;173;0,003
2024-10-27T07:20:59Z;0,333;9;170;0,002
2024-10-27T07:21:00Z;0,336;9;171;0,003
2024-10-27T07:21:01Z;0,338;9;172;0,002
2024-10-27T07:21:02Z;0,341;9,36;172;0,003
2024-10-27T07:21:03Z;0,344;10,08;169;0,003
2024-10-27T07:21:04Z;0,348;10,8;168;0,004
2024-10-27T07:21:05Z;0,351;11,16;168;0,003
2024-10-27T07:21:06Z;0,354;11,52;166;0,003
2024-10-27T07:21:07Z;0,357;11,52;163;0,003
2024-10-27T07:21:08Z;0,36;11,16;164;0,003
2024-10-27T07:21:09Z;0,363;10,8;164;0,003
2024-10-27T07:21:10Z;0,365;10,44;164;0,002
2024-10-27T07:21:11Z;0,368;10,08;164;0,003
2024-10-27T07:21:12Z;0,37;9,36;164;0,002
2024-10-27T07:21:13Z;0,373;9;164;0,003
2024-10-27T07:21:14Z;0,375;8,64;164;0,002
2024-10-27T07:21:15Z;0,378;9,36;165;0,003
2024-10-27T07:21:16Z;0,382;9,72;164;0,004
2024-10-27T07:21:17Z;0,385;10,44;165;0,003
2024-10-27T07:21:18Z;0,388;11,16;163;0,003
2024-10-27T07:21:19Z;0,392;11,88;163;0,004
2024-10-27T07:21:20Z;0,395;12,24;163;0,003
2024-10-27T07:21:21Z;0,399;12,6;162;0,004
2024-10-27T07:21:22Z;0,402;12,24;162;0,003
2024-10-27T07:21:23Z;0,405;12,24;163;0,003
2024-10-27T07:21:24Z;0,408;11,88;164;0,003
2024-10-27T07:21:25Z;0,411;11,16;164;0,003
2024-10-27T07:21:26Z;0,413;10,08;165;0,002
2024-10-27T07:21:27Z;0,415;9,72;166;0,002
2024-10-27T07:21:28Z;0,418;9;165;0,003
2024-10-27T07:21:29Z;0,42;8,64;167;0,002
2024-10-27T07:21:30Z;0,422;7,92;166;0,002
2024-10-27T07:21:31Z;0,425;8,28;166;0,003
2024-10-27T07:21:32Z;0,427;8,64;166;0,002
2024-10-27T07:21:33Z;0,43;9;166;0,003
2024-10-27T07:21:34Z;0,433;9,36;165;0,003
2024-10-27T07:21:35Z;0,435;9,72;165;0,002
2024-10-27T07:21:36Z;0,438;9,36;166;0,003
2024-10-27T07:21:37Z;0,441;9,36;166;0,003
2024-10-27T07:21:38Z;0,443;9,36;165;0,002
2024-10-27T07:21:39Z;0,446;9,36;165;0,003
2024-10-27T07:21:40Z;0,449;9,72;165;0,003
2024-10-27T07:21:41Z;0,452;10,08;164;0,003
2024-10-27T07:21:42Z;0,455;10,44;163;0,003
2024-10-27T07:21:43Z;0,458;10,8;164;0,003
2024-10-27T07:21:44Z;0,461;10,8;164;0,003
2024-10-27T07:21:45Z;0,464;10,8;163;0,003
2024-10-27T07:21:46Z;0,467;10,8;162;0,003
2024-10-27T07:21:47Z;0,47;10,8;162;0,003
2024-10-27T07:21:48Z;0,473;11,16;165;0,003
2024-10-27T07:21:49Z;0,477;11,52;166;0,004
2024-10-27T07:21:50Z;0,48;11,52;168;0,003
2024-10-27T07:21:51Z;0,483;11,52;168;0,003
2024-10-27T07:21:52Z;0,485;10,8;170;0,002
2024-10-27T07:21:53Z;0,488;10,8;170;0,003
2024-10-27T07:21:54Z;0,491;10,08;171;0,003
2024-10-27T07:21:55Z;0,493;9,36;169;0,002
2024-10-27T07:21:56Z;0,495;9;169;0,002
2024-10-27T07:21:57Z;0,498;8,64;171;0,003
2024-10-27T07:21:58Z;0,5;8,28;172;0,002
2024-10-27T07:21:59Z;0,502;7,92;171;0,002
2024-10-27T07:22:00Z;0,504;7,92;168;0,002
2024-10-27T07:22:01Z;0,506;7,92;168;0,002
2024-10-27T07:22:02Z;0,509;7,92;167;0,003
2024-10-27T07:22:03Z;0,511;7,92;169;0,002
2024-10-27T07:22:04Z;0,513;7,92;166;0,002
2024-10-27T07:22:05Z;0,515;8,28;165;0,002
2024-10-27T07:22:06Z;0,518;8,28;167;0,003
2024-10-27T07:22:07Z;0,52;8,64;168;0,002
2024-10-27T07:22:08Z;0,523;8,64;168;0,003
2024-10-27T07:22:09Z;0,526;9,36;169;0,003
2024-10-27T07:22:10Z;0,528;9,36;169;0,002
2024-10-27T07:22:11Z;0,531;9,36;169;0,003
2024-10-27T07:22:12Z;0,534;9,72;170;0,003
2024-10-27T07:22:13Z;0,537;10,08;171;0,003
2024-10-27T07:22:14Z;0,54;10,08;171;0,003
2024-10-27T07:22:15Z;0,543;10,44;170;0,003
2024-10-27T07:22:16Z;0,546;10,8;171;0,003
2024-10-27T07:22:17Z;0,549;10,8;172;0,003
2024-10-27T07:22:18Z;0,552;11,16;172;0,003
2024-10-27T07:22:19Z;0,556;11,52;172;0,004
2024-10-27T07:22:20Z;0,559;11,52;173;0,003
2024-10-27T07:22:21Z;0,562;11,52;173;0,003
2024-10-27T07:22:22Z;0,565;11,52;170;0,003
2024-10-27T07:22:23Z;0,568;11,16;171;0,003
2024-10-27T07:22:24Z;0,571;10,8;171;0,003
2024-10-27T07:22:25Z;0,574;10,8;172;0,003
2024-10-27T07:22:26Z;0,577;10,44;172;0,003
2024-10-27T07:22:27Z;0,579;10,08;172;0,002
2024-10-27T07:22:28Z;0,582;10,08;170;0,003
2024-10-27T07:22:29Z;0,585;9,72;171;0,003
2024-10-27T07:22:30Z;0,587;9,36;171;0,002
2024-10-27T07:22:31Z;0,59;9,36;172;0,003
2024-10-27T07:22:32Z;0,592;9,36;173;0,002
2024-10-27T07:22:33Z;0,595;9,36;175;0,003
2024-10-27T07:22:34Z;0,598;9,36;175;0,003
2024-10-27T07:22:35Z;0,6;9,36;175;0,002
2024-10-27T07:22:36Z;0,603;9,72;175;0,003
2024-10-27T07:22:37Z;0,605;9,72;175;0,002
2024-10-27T07:22:38Z;0,608;9,36;173;0,003
2024-10-27T07:22:39Z;0,61;9;174;0,002
2024-10-27T07:22:40Z;0,613;9;175;0,003
2024-10-27T07:22:41Z;0,615;8,64;176;0,002
2024-10-27T07:22:42Z;0,618;8,64;176;0,003
2024-10-27T07:22:43Z;0,62;9;176;0,002
2024-10-27T07:22:44Z;0,623;9;175;0,003
2024-10-27T07:22:45Z;0,625;9,36;175;0,002
2024-10-27T07:22:46Z;0,628;9,36;175;0,003
2024-10-27T07:22:47Z;0,632;10,08;177;0,004
2024-10-27T07:22:48Z;0,635;10,8;175;0,003
2024-10-27T07:22:49Z;0,639;11,52;176;0,004
2024-10-27T07:22:50Z;0,641;11,16;177;0,002
2024-10-27T07:22:51Z;0,643;10,8;177;0,002
2024-10-27T07:22:52Z;0,645;9,72;176;0,002
2024-10-27T07:22:53Z;0,647;8,28;177;0,002
2024-10-27T07:22:54Z;0,649;7,2;177;0,002
2024-10-27T07:22:55Z;0,652;7,92;176;0,003
2024-10-27T07:22:56Z;0,655;8,64;176;0,003
2024-10-27T07:22:57Z;0,658;9,36;174;0,003
2024-10-27T07:22:58Z;0,661;10,08;176;0,003
2024-10-27T07:22:59Z;0,663;10,08;177;0,002
2024-10-27T07:23:00Z;0,665;9,36;177;0,002
2024-10-27T07:23:01Z;0,667;8,64;177;0,002
2024-10-27T07:23:02Z;0,669;7,92;176;0,002
2024-10-27T07:23:03Z;0,671;7,2;177;0,002
2024-10-27T07:23:04Z;0,673;7,2;179;0,002
2024-10-27T07:23:05Z;0,676;7,92;177;0,003
2024-10-27T07:23:06Z;0,678;8,28;180;0,002
2024-10-27T07:23:07Z;0,681;8,64;179;0,003
2024-10-27T07:23:08Z;0,684;9,36;178;0,003
2024-10-27T07:23:09Z;0,687;10,08;180;0,003
2024-10-27T07:23:10Z;0,69;10,08;183;0,003
2024-10-27T07:23:11Z;0,693;10,44;180;0,003
2024-10-27T07:23:12Z;0,696;10,8;183;0,003
2024-10-27T07:23:13Z;0,699;10,8;183;0,003
2024-10-27T07:23:14Z;0,703;11,16;181;0,004
2024-10-27T07:23:15Z;0,706;11,52;180;0,003
2024-10-27T07:23:16Z;0,709;11,52;180;0,003
2024-10-27T07:23:17Z;0,712;11,52;181;0,003
2024-10-27T07:23:18Z;0,715;11,52;180;0,003
2024-10-27T07:23:19Z;0,718;11,16;179;0,003
2024-10-27T07:23:20Z;0,721;10,8;178;0,003
2024-10-27T07:23:21Z;0,724;10,8;179;0,003
2024-10-27T07:23:22Z;0,727;10,44;179;0,003
2024-10-27T07:23:23Z;0,729;10,08;179;0,002
2024-10-27T07:23:24Z;0,732;10,08;179;0,003
2024-10-27T07:23:25Z;0,734;9,72;182;0,002
2024-10-27T07:23:26Z;0,737;9,36;183;0,003
2024-10-27T07:23:27Z;0,739;9;184;0,002
2024-10-27T07:23:28Z;0,742;9;184;0,003
2024-10-27T07:23:29Z;0,744;8,64;182;0,002
2024-10-27T07:23:30Z;0,747;8,64;185;0,003
2024-10-27T07:23:31Z;0,749;8,64;185;0,002
2024-10-27T07:23:32Z;0,751;9;185;0,002
2024-10-27T07:23:33Z;0,754;9;184;0,003
2024-10-27T07:23:34Z;0,757;9,36;184;0,003
2024-10-27T07:23:35Z;0,76;10,08;184;0,003
2024-10-27T07:23:36Z;0,764;10,8;185;0,004
2024-10-27T07:23:37Z;0,767;11,16;187;0,003
2024-10-27T07:23:38Z;0,77;11,52;185;0,003
2024-10-27T07:23:39Z;0,773;11,52;186;0,003
2024-10-27T07:23:40Z;0,777;11,52;184;0,004
2024-10-27T07:23:41Z;0,78;11,52;181;0,003
2024-10-27T07:23:42Z;0,783;11,52;182;0,003
2024-10-27T07:23:43Z;0,786;11,52;182;0,003
2024-10-27T07:23:44Z;0,789;11,16;184;0,003
2024-10-27T07:23:45Z;0,792;10,8;183;0,003
2024-10-27T07:23:46Z;0,795;10,8;184;0,003
2024-10-27T07:23:47Z;0,798;10,8;183;0,003
2024-10-27T07:23:48Z;0,801;10,8;185;0,003
2024-10-27T07:23:49Z;0,804;10,8;185;0,003
2024-10-27T07:23:50Z;0,807;10,8;185;0,003
2024-10-27T07:23:51Z;0,81;11,16;185;0,003
2024-10-27T07:23:52Z;0,814;11,52;186;0,004
2024-10-27T07:23:53Z;0,817;11,52;186;0,003
2024-10-27T07:23:54Z;0,82;11,52;187;0,003
2024-10-27T07:23:55Z;0,823;10,8;188;0,003
2024-10-27T07:23:56Z;0,825;10,8;189;0,002
2024-10-27T07:23:57Z;0,828;10,08;189;0,003
2024-10-27T07:23:58Z;0,831;9,72;187;0,003
2024-10-27T07:23:59Z;0,833;9,36;188;0,002
2024-10-27T07:24:00Z;0,836;9,36;187;0,003
2024-10-27T07:24:01Z;0,838;9,36;187;0,002
2024-10-27T07:24:02Z;0,84;8,64;186;0,002
2024-10-27T07:24:03Z;0,842;8,64;186;0,002
2024-10-27T07:24:04Z;0,845;8,28;186;0,003
2024-10-27T07:24:05Z;0,847;8,28;185;0,002
2024-10-27T07:24:06Z;0,849;7,92;185;0,002
2024-10-27T07:24:07Z;0,852;8,28;185;0,003
2024-10-27T07:24:08Z;0,855;8,64;183;0,003
2024-10-27T07:24:09Z;0,857;9;184;0,002
2024-10-27T07:24:10Z;0,86;9,36;186;0,003
2024-10-27T07:24:11Z;0,863;10,08;188;0,003
2024-10-27T07:24:12Z;0,866;10,08;187;0,003
2024-10-27T07:24:13Z;0,868;10,08;188;0,002
2024-10-27T07:24:14Z;0,871;10,08;190;0,003
2024-10-27T07:24:15Z;0,874;10,08;189;0,003
2024-10-27T07:24:16Z;0,876;10,08;188;0,002
2024-10-27T07:24:17Z;0,879;10,08;189;0,003
2024-10-27T07:24:18Z;0,882;10,08;189;0,003
2024-10-27T07:24:19Z;0,885;10,08;191;0,003
2024-10-27T07:24:20Z;0,888;10,08;190;0,003
2024-10-27T07:24:21Z;0,891;10,44;192;0,003
2024-10-27T07:24:22Z;0,894;10,8;193;0,003
2024-10-27T07:24:23Z;0,896;10,08;193;0,002
2024-10-27T07:24:24Z;0,898;9,36;191;0,002
2024-10-27T07:24:25Z;0,9;8,64;191;0,002
2024-10-27T07:24:26Z;0,902;7,92;188;0,002
2024-10-27T07:24:27Z;0,904;7,2;188;0,002
2024-10-27T07:24:28Z;0,906;7,56;188;0,002
2024-10-27T07:24:29Z;0,909;7,92;187;0,003
2024-10-27T07:24:30Z;0,911;7,92;187;0,002
2024-10-27T07:24:31Z;0,914;8,28;188;0,003
2024-10-27T07:24:32Z;0,916;8,64;188;0,002
2024-10-27T07:24:33Z;0,919;8,64;187;0,003
2024-10-27T07:24:34Z;0,921;9;186;0,002
2024-10-27T07:24:35Z;0,924;9;186;0,003
2024-10-27T07:24:36Z;0,926;9,36;185;0,002
2024-10-27T07:24:37Z;0,929;9,36;185;0,003
2024-10-27T07:24:38Z;0,933;10,44;185;0,004
2024-10-27T07:24:39Z;0,937;11,52;184;0,004
2024-10-27T07:24:40Z;0,941;12,24;184;0,004
2024-10-27T07:24:41Z;0,944;12,24;184;0,003
2024-10-27T07:24:42Z;0,946;12,24;182;0,002
2024-10-27T07:24:43Z;0,949;11,16;183;0,003
2024-10-27T07:24:44Z;0,951;10,08;182;0,002
2024-10-27T07:24:45Z;0,954;9,36;181;0,003
2024-10-27T07:24:46Z;0,957;9,72;181;0,003
2024-10-27T07:24:47Z;0,96;10,08;181;0,003
2024-10-27T07:24:48Z;0,963;10,44;181;0,003
2024-10-27T07:24:49Z;0,966;10,8;181;0,003
2024-10-27T07:24:50Z;0,969;10,44;182;0,003
2024-10-27T07:24:51Z;0,971;10,08;181;0,002
2024-10-27T07:24:52Z;0,974;10,08;181;0,003
2024-10-27T07:24:53Z;0,977;10,44;181;0,003
2024-10-27T07:24:54Z;0,981;10,8;181;0,004
2024-10-27T07:24:55Z;0,984;11,16;180;0,003
2024-10-27T07:24:56Z;0,986;10,8;184;0,002
2024-10-27T07:24:57Z;0,988;10,44;186;0,002
2024-10-27T07:24:58Z;0,991;9,72;184;0,003
2024-10-27T07:24:59Z;0,993;8,64;183;0,002
2024-10-27T07:25:00Z;0,995;7,92;183;0,002
2024-10-27T07:25:01Z;1;10,08;184;0,005
2024-10-27T07:25:02Z;1,005;11,88;185;0,005
2024-10-27T07:25:03Z;1,008;12,6;184;0,003
2024-10-27T07:25:04Z;1,011;12,96;186;0,003
2024-10-27T07:25:05Z;1,014;13,68;185;0,003
2024-10-27T07:25:06Z;1,017;12,24;186;0,003
2024-10-27T07:25:07Z;1,019;10,08;184;0,002
2024-10-27T07:25:08Z;1,021;9,72;185;0,002
2024-10-27T07:25:09Z;1,024;9;187;0,003
2024-10-27T07:25:10Z;1,026;8,64;189;0,002
2024-10-27T07:25:11Z;1,028;7,92;190;0,002
2024-10-27T07:25:12Z;1,031;8,28;189;0,003
2024-10-27T07:25:13Z;1,033;8,64;190;0,002
2024-10-27T07:25:14Z;1,036;8,64;193;0,003
2024-10-27T07:25:15Z;1,038;9;194;0,002
2024-10-27T07:25:16Z;1,041;9,36;194;0,003
2024-10-27T07:25:17Z;1,045;10,44;194;0,004
2024-10-27T07:25:18Z;1,049;11,52;194;0,004
2024-10-27T07:25:19Z;1,053;12,24;194;0,004
2024-10-27T07:25:20Z;1,055;11,88;194;0,002
2024-10-27T07:25:21Z;1,057;11,52;194;0,002
2024-10-27T07:25:22Z;1,059;10,08;197;0,002
2024-10-27T07:25:23Z;1,061;8,64;197;0,002
2024-10-27T07:25:24Z;1,063;7,2;197;0,002
2024-10-27T07:25:25Z;1,065;7,2;199;0,002
2024-10-27T07:25:26Z;1,067;7,2;199;0,002
2024-10-27T07:25:27Z;1,069;7,2;199;0,002
2024-10-27T07:25:28Z;1,071;7,2;202;0,002
2024-10-27T07:25:29Z;1,073;7,2;204;0,002
2024-10-27T07:25:30Z;1,075;7,56;203;0,002
2024-10-27T07:25:31Z;1,078;7,92;204;0,003
2024-10-27T07:25:32Z;1,081;8,28;205;0,003
2024-10-27T07:25:33Z;1,083;8,64;207;0,002
2024-10-27T07:25:34Z;1,087;10,08;206;0,004
2024-10-27T07:25:35Z;1,091;11,16;206;0,004
2024-10-27T07:25:36Z;1,095;12,24;207;0,004
2024-10-27T07:25:37Z;1,097;12,24;206;0,002
2024-10-27T07:25:38Z;1,1;12,24;206;0,003
2024-10-27T07:25:39Z;1,102;10,8;206;0,002
2024-10-27T07:25:40Z;1,105;9,72;207;0,003
2024-10-27T07:25:41Z;1,107;8,64;207;0,002
2024-10-27T07:25:42Z;1,111;9,72;206;0,004
2024-10-27T07:25:43Z;1,114;10,44;207;0,003
2024-10-27T07:25:44Z;1,118;11,52;207;0,004
2024-10-27T07:25:45Z;1,12;10,8;207;0,002
2024-10-27T07:25:46Z;1,122;10,44;208;0,002
2024-10-27T07:25:47Z;1,123;9,36;207;0,001
2024-10-27T07:25:48Z;1,125;7,92;206;0,002
2024-10-27T07:25:49Z;1,127;6,48;206;0,002
2024-10-27T07:25:50Z;1,129;6,48;205;0,002
2024-10-27T07:25:51Z;1,133;7,92;206;0,004
2024-10-27T07:25:52Z;1,136;9,36;206;0,003
2024-10-27T07:25:53Z;1,14;10,44;206;0,004
2024-10-27T07:25:54Z;1,143;11,16;205;0,003
2024-10-27T07:25:55Z;1,145;11,88;202;0,002
2024-10-27T07:25:56Z;1,148;11,16;202;0,003
2024-10-27T07:25:57Z;1,151;10,44;201;0,003
2024-10-27T07:25:58Z;1,154;9,72;199;0,003
2024-10-27T07:25:59Z;1,156;9,72;200;0,002
2024-10-27T07:26:00Z;1,159;9,72;199;0,003
2024-10-27T07:26:01Z;1,161;9,36;196;0,002
2024-10-27T07:26:02Z;1,164;9,36;195;0,003
2024-10-27T07:26:03Z;1,167;9,72;192;0,003
2024-10-27T07:26:04Z;1,171;10,44;191;0,004
2024-10-27T07:26:05Z;1,174;10,8;191;0,003
2024-10-27T07:26:06Z;1,177;11,16;191;0,003
2024-10-27T07:26:07Z;1,18;11,52;191;0,003
2024-10-27T07:26:08Z;1,183;11,52;192;0,003
2024-10-27T07:26:09Z;1,186;11,16;192;0,003
2024-10-27T07:26:10Z;1,189;10,8;192;0,003
2024-10-27T07:26:11Z;1,192;10,8;192;0,003
2024-10-27T07:26:12Z;1,194;10,44;194;0,002
2024-10-27T07:26:13Z;1,197;10,08;193;0,003
2024-10-27T07:26:14Z;1,2;10,08;193;0,003
2024-10-27T07:26:15Z;1,203;10,08;193;0,003
2024-10-27T07:26:16Z;1,206;10,08;192;0,003
2024-10-27T07:26:17Z;1,208;10,08;192;0,002
2024-10-27T07:26:18Z;1,211;10,08;192;0,003
2024-10-27T07:26:19Z;1,214;10,08;192;0,003
2024-10-27T07:26:20Z;1,217;10,08;191;0,003
2024-10-27T07:26:21Z;1,22;10,44;189;0,003
2024-10-27T07:26:22Z;1,223;10,8;190;0,003
2024-10-27T07:26:23Z;1,226;10,8;188;0,003
2024-10-27T07:26:24Z;1,228;10,44;187;0,002
2024-10-27T07:26:25Z;1,231;10,08;187;0,003
2024-10-27T07:26:26Z;1,234;10,08;187;0,003
2024-10-27T07:26:27Z;1,238;10,44;187;0,004
2024-10-27T07:26:28Z;1,241;10,8;186;0,003
2024-10-27T07:26:29Z;1,244;11,52;185;0,003
2024-10-27T07:26:30Z;1,248;12,24;187;0,004
2024-10-27T07:26:31Z;1,251;12,24;186;0,003
2024-10-27T07:26:32Z;1,254;11,88;186;0,003
2024-10-27T07:26:33Z;1,257;11,52;188;0,003
2024-10-27T07:26:34Z;1,26;11,16;189;0,003
2024-10-27T07:26:35Z;1,263;10,8;190;0,003
2024-10-27T07:26:36Z;1,266;10,44;190;0,003
2024-10-27T07:26:37Z;1,268;10,08;192;0,002
2024-10-27T07:26:38Z;1,271;10,08;194;0,003
2024-10-27T07:26:39Z;1,274;10,08;197;0,003
2024-10-27T07:26:40Z;1,277;10,08;198;0,003
2024-10-27T07:26:41Z;1,28;10,44;199;0,003
2024-10-27T07:26:42Z;1,283;10,8;197;0,003
2024-10-27T07:26:43Z;1,286;10,8;198;0,003
2024-10-27T07:26:44Z;1,288;10,44;198;0,002
2024-10-27T07:26:45Z;1,291;10,08;199;0,003
2024-10-27T07:26:46Z;1,294;10,08;199;0,003
