Time;km;speed_kmh;FC;dist
2021-09-26T07:44:09Z;0,654;10,44;163;0,002
2021-09-26T07:44:10Z;0,657;9,36;164;0,003
2021-09-26T07:44:12Z;0,662;9;164;0,005
2021-09-26T07:44:12Z;0,664;9;164;0,002
2021-09-26T07:44:13Z;0,668;11,88;164;0,004
2021-09-26T07:44:14Z;0,673;13,32;163;0,005
2021-09-26T07:44:15Z;0,677;14,76;163;0,004
2021-09-26T07:44:16Z;0,682;14,76;163;0,005
2021-09-26T07:44:17Z;0,687;16,56;163;0,005
2021-09-26T07:44:18Z;0,692;16,92;163;0,005
2021-09-26T07:44:20Z;0,697;14,04;164;0,005
2021-09-26T07:44:20Z;0,702;14,04;164;0,005
2021-09-26T07:44:21Z;0,706;17,64;166;0,004
2021-09-26T07:44:22Z;0,711;17,28;166;0,005
2021-09-26T07:44:23Z;0,716;17,28;166;0,005
2021-09-26T07:44:24Z;0,721;17,28;166;0,005
2021-09-26T07:44:25Z;0,725;16,92;166;0,004
2021-09-26T07:44:26Z;0,729;16,56;166;0,004
2021-09-26T07:44:27Z;0,733;16,2;166;0,004
2021-09-26T07:44:28Z;0,738;15,48;166;0,005
2021-09-26T07:44:29Z;0,742;15,12;166;0,004
2021-09-26T07:44:30Z;0,746;14,76;167;0,004
2021-09-26T07:44:31Z;0,75;14,76;167;0,004
2021-09-26T07:44:32Z;0,754;14,76;167;0,004
2021-09-26T07:44:33Z;0,758;14,4;168;0,004
2021-09-26T07:44:34Z;0,762;14,76;168;0,004
2021-09-26T07:44:35Z;0,765;14,04;168;0,003
2021-09-26T07:44:36Z;0,769;13,68;168;0,004
2021-09-26T07:44:37Z;0,772;12,96;168;0,003
2021-09-26T07:44:38Z;0,775;12,6;168;0,003
2021-09-26T07:44:39Z;0,778;11,88;167;0,003
2021-09-26T07:44:40Z;0,781;11,52;167;0,003
2021-09-26T07:44:41Z;0,784;11,16;168;0,003
2021-09-26T07:44:42Z;0,787;10,8;169;0,003
2021-09-26T07:44:43Z;0,79;10,44;169;0,003
2021-09-26T07:44:45Z;0,793;8,64;169;0,003
2021-09-26T07:44:45Z;0,794;8,64;169;0,001
2021-09-26T07:44:46Z;0,797;9;169;0,003
2021-09-26T07:44:47Z;0,8;9,36;169;0,003
2021-09-26T07:44:48Z;0,803;10,08;168;0,003
2021-09-26T07:44:49Z;0,807;10,44;166;0,004
2021-09-26T07:44:50Z;0,81;11,52;164;0,003
2021-09-26T07:44:51Z;0,813;11,88;163;0,003
2021-09-26T07:44:52Z;0,817;11,88;163;0,004
2021-09-26T07:44:53Z;0,82;11,88;161;0,003
2021-09-26T07:44:54Z;0,823;11,52;161;0,003
2021-09-26T07:44:55Z;0,826;11,16;161;0,003
2021-09-26T07:44:56Z;0,829;11,16;161;0,003
2021-09-26T07:44:57Z;0,832;10,8;161;0,003
2021-09-26T07:44:58Z;0,835;11,16;161;0,003
2021-09-26T07:44:59Z;0,839;11,52;161;0,004
2021-09-26T07:45:00Z;0,842;11,88;161;0,003
2021-09-26T07:45:01Z;0,845;11,88;161;0,003
2021-09-26T07:45:02Z;0,849;12,24;161;0,004
2021-09-26T07:45:03Z;0,852;12,24;161;0,003
2021-09-26T07:45:04Z;0,856;12,6;161;0,004
2021-09-26T07:45:05Z;0,86;12,96;161;0,004
2021-09-26T07:45:06Z;0,864;13,32;161;0,004
2021-09-26T07:45:07Z;0,868;13,68;160;0,004
2021-09-26T07:45:08Z;0,871;13,68;161;0,003
2021-09-26T07:45:09Z;0,875;13,32;163;0,004
2021-09-26T07:45:10Z;0,878;12,96;163;0,003
2021-09-26T07:45:11Z;0,882;12,96;163;0,004
2021-09-26T07:45:12Z;0,886;13,32;163;0,004
2021-09-26T07:45:13Z;0,89;13,32;163;0,004
2021-09-26T07:45:14Z;0,893;13,32;163;0,003
2021-09-26T07:45:15Z;0,898;13,68;164;0,005
2021-09-26T07:45:16Z;0,902;14,04;165;0,004
2021-09-26T07:45:17Z;0,906;14,4;166;0,004
2021-09-26T07:45:18Z;0,91;14,4;166;0,004
2021-09-26T07:45:19Z;0,914;14,76;167;0,004
2021-09-26T07:45:20Z;0,918;14,76;168;0,004
2021-09-26T07:45:21Z;0,923;15,12;168;0,005
2021-09-26T07:45:22Z;0,927;15,48;168;0,004
2021-09-26T07:45:24Z;0,932;12,96;167;0,005
2021-09-26T07:45:24Z;0,936;12,96;167;0,004
2021-09-26T07:45:24Z;0,941;12,96;167;0,005
2021-09-26T07:45:25Z;0,945;19,44;167;0,004
2021-09-26T07:45:26Z;0,949;18,72;168;0,004
2021-09-26T07:45:27Z;0,953;18;168;0,004
2021-09-26T07:45:28Z;0,956;17,28;168;0,003
2021-09-26T07:45:29Z;0,959;12,96;168;0,003
2021-09-26T07:45:30Z;0,962;12,24;168;0,003
2021-09-26T07:45:31Z;0,965;11,52;169;0,003
2021-09-26T07:45:32Z;0,968;11,16;169;0,003
2021-09-26T07:45:33Z;0,972;11,52;169;0,004
2021-09-26T07:45:34Z;0,975;11,88;169;0,003
2021-09-26T07:45:35Z;0,979;12,6;168;0,004
2021-09-26T07:45:36Z;0,983;13,32;168;0,004
2021-09-26T07:45:37Z;0,987;13,68;168;0,004
2021-09-26T07:45:38Z;0,991;14,4;167;0,004
2021-09-26T07:45:39Z;0,995;14,4;167;0,004
2021-09-26T07:45:40Z;1;14,76;167;0,005
2021-09-26T07:45:41Z;1,005;15,12;167;0,005
2021-09-26T07:45:42Z;1,009;15,84;168;0,004
2021-09-26T07:45:43Z;1,014;16,56;168;0,005
2021-09-26T07:45:44Z;1,019;16,92;168;0,005
2021-09-26T07:45:45Z;1,023;16,92;167;0,004
2021-09-26T07:45:46Z;1,027;16,56;165;0,004
2021-09-26T07:45:47Z;1,031;15,84;165;0,004
2021-09-26T07:45:48Z;1,035;14,76;164;0,004
2021-09-26T07:45:49Z;1,038;14,04;163;0,003
2021-09-26T07:45:50Z;1,042;13,32;161;0,004
2021-09-26T07:45:51Z;1,045;12,6;161;0,003
2021-09-26T07:45:52Z;1,048;12,6;161;0,003
2021-09-26T07:45:53Z;1,052;12,6;162;0,004
2021-09-26T07:45:54Z;1,056;12,24;162;0,004
2021-09-26T07:45:55Z;1,059;12,6;160;0,003
2021-09-26T07:45:56Z;1,063;12,96;159;0,004
2021-09-26T07:45:57Z;1,067;13,32;159;0,004
2021-09-26T07:45:58Z;1,071;13,68;159;0,004
2021-09-26T07:45:59Z;1,075;13,68;159;0,004
2021-09-26T07:46:00Z;1,078;13,68;159;0,003
2021-09-26T07:46:01Z;1,082;13,68;159;0,004
2021-09-26T07:46:02Z;1,085;13,32;159;0,003
2021-09-26T07:46:03Z;1,089;12,6;159;0,004
2021-09-26T07:46:04Z;1,092;12,6;159;0,003
2021-09-26T07:46:05Z;1,096;12,6;158;0,004
2021-09-26T07:46:06Z;1,1;12,96;158;0,004
2021-09-26T07:46:07Z;1,104;13,68;158;0,004
2021-09-26T07:46:08Z;1,109;14,4;158;0,005
2021-09-26T07:46:09Z;1,113;15,12;157;0,004
2021-09-26T07:46:10Z;1,117;15,48;157;0,004
2021-09-26T07:46:11Z;1,122;15,48;157;0,005
2021-09-26T07:46:12Z;1,126;15,84;157;0,004
2021-09-26T07:46:13Z;1,13;15,84;156;0,004
2021-09-26T07:46:15Z;1,134;12,24;156;0,004
2021-09-26T07:46:15Z;1,138;12,24;156;0,004
2021-09-26T07:46:16Z;1,142;14,76;156;0,004
2021-09-26T07:46:17Z;1,145;13,68;156;0,003
2021-09-26T07:46:18Z;1,148;12,96;156;0,003
2021-09-26T07:46:19Z;1,152;12,6;156;0,004
2021-09-26T07:46:20Z;1,155;11,88;156;0,003
2021-09-26T07:46:21Z;1,158;11,52;157;0,003
2021-09-26T07:46:23Z;1,163;10,08;157;0,005
2021-09-26T07:46:23Z;1,164;10,08;157;0,001
2021-09-26T07:46:24Z;1,167;11,16;157;0,003
2021-09-26T07:46:25Z;1,17;10,8;157;0,003
2021-09-26T07:46:26Z;1,173;10,8;159;0,003
2021-09-26T07:46:27Z;1,176;10,8;160;0,003
2021-09-26T07:46:28Z;1,178;10,44;160;0,002
2021-09-26T07:46:29Z;1,181;9,72;160;0,003
2021-09-26T07:46:30Z;1,183;10,08;160;0,002
2021-09-26T07:46:31Z;1,187;10,08;160;0,004
2021-09-26T07:46:32Z;1,191;10,8;160;0,004
2021-09-26T07:46:33Z;1,195;11,88;160;0,004
2021-09-26T07:46:34Z;1,199;13,32;160;0,004
2021-09-26T07:46:35Z;1,203;14,04;160;0,004
2021-09-26T07:46:36Z;1,206;14,04;160;0,003
2021-09-26T07:46:37Z;1,21;13,68;161;0,004
2021-09-26T07:46:38Z;1,213;12,96;161;0,003
2021-09-26T07:46:40Z;1,219;11,52;162;0,006
2021-09-26T07:46:40Z;1,221;11,52;163;0,002
2021-09-26T07:46:41Z;1,224;12,96;163;0,003
2021-09-26T07:46:42Z;1,228;12,96;161;0,004
2021-09-26T07:46:43Z;1,231;12,96;161;0,003
2021-09-26T07:46:44Z;1,235;12,6;160;0,004
2021-09-26T07:46:45Z;1,238;11,88;159;0,003
2021-09-26T07:46:46Z;1,241;11,52;158;0,003
2021-09-26T07:46:48Z;1,246;10,44;158;0,005
2021-09-26T07:46:48Z;1,248;10,44;158;0,002
2021-09-26T07:46:49Z;1,251;11,88;158;0,003
2021-09-26T07:46:50Z;1,255;12,24;158;0,004
2021-09-26T07:46:51Z;1,258;12,6;158;0,003
2021-09-26T07:46:52Z;1,262;12,6;158;0,004
2021-09-26T07:46:53Z;1,265;12,6;158;0,003
2021-09-26T07:46:54Z;1,268;12,24;158;0,003
2021-09-26T07:46:56Z;1,273;10,44;158;0,005
2021-09-26T07:46:56Z;1,274;10,44;158;0,001
2021-09-26T07:46:57Z;1,277;11,16;158;0,003
2021-09-26T07:46:58Z;1,28;11,16;160;0,003
2021-09-26T07:46:59Z;1,284;11,16;161;0,004
2021-09-26T07:47:00Z;1,286;10,8;161;0,002
2021-09-26T07:47:01Z;1,29;11,16;161;0,004
2021-09-26T07:47:02Z;1,293;11,16;160;0,003
2021-09-26T07:47:03Z;1,296;11,16;159;0,003
2021-09-26T07:47:04Z;1,299;11,16;158;0,003
2021-09-26T07:47:05Z;1,303;11,52;157;0,004
2021-09-26T07:47:06Z;1,306;11,88;157;0,003
2021-09-26T07:47:07Z;1,31;12,24;157;0,004
2021-09-26T07:47:08Z;1,313;12,24;156;0,003
2021-09-26T07:47:09Z;1,317;12,6;157;0,004
2021-09-26T07:47:10Z;1,32;12,6;158;0,003
2021-09-26T07:47:11Z;1,324;12,6;158;0,004
2021-09-26T07:47:12Z;1,327;12,6;158;0,003
2021-09-26T07:47:13Z;1,33;12,24;159;0,003
2021-09-26T07:47:14Z;1,333;11,88;159;0,003
2021-09-26T07:47:15Z;1,336;11,16;159;0,003
2021-09-26T07:47:16Z;1,339;11,16;159;0,003
2021-09-26T07:47:17Z;1,342;10,8;159;0,003
2021-09-26T07:47:18Z;1,346;11,16;159;0,004
2021-09-26T07:47:19Z;1,35;11,88;160;0,004
2021-09-26T07:47:20Z;1,353;12,6;161;0,003
2021-09-26T07:47:21Z;1,358;13,32;161;0,005
2021-09-26T07:47:22Z;1,362;14,04;161;0,004
2021-09-26T07:47:23Z;1,366;14,4;163;0,004
2021-09-26T07:47:24Z;1,37;14,4;163;0,004
2021-09-26T07:47:25Z;1,373;14,04;163;0,003
2021-09-26T07:47:26Z;1,376;13,68;161;0,003
2021-09-26T07:47:27Z;1,38;12,96;163;0,004
2021-09-26T07:47:28Z;1,383;12,24;164;0,003
2021-09-26T07:47:29Z;1,386;11,88;163;0,003
2021-09-26T07:47:30Z;1,39;11,88;163;0,004
2021-09-26T07:47:31Z;1,393;12,24;163;0,003
2021-09-26T07:47:32Z;1,397;12,6;162;0,004
2021-09-26T07:47:33Z;1,401;12,96;162;0,004
2021-09-26T07:47:34Z;1,405;13,32;161;0,004
2021-09-26T07:47:35Z;1,408;13,32;161;0,003
2021-09-26T07:47:36Z;1,412;13,32;161;0,004
2021-09-26T07:47:37Z;1,415;13,32;161;0,003
2021-09-26T07:47:38Z;1,419;13,32;162;0,004
2021-09-26T07:47:39Z;1,423;13,32;164;0,004
2021-09-26T07:47:40Z;1,427;13,68;164;0,004
2021-09-26T07:47:41Z;1,431;14,04;164;0,004
2021-09-26T07:47:42Z;1,435;14,04;164;0,004
2021-09-26T07:47:43Z;1,439;14,04;164;0,004
2021-09-26T07:47:44Z;1,442;13,68;164;0,003
2021-09-26T07:47:45Z;1,445;12,96;164;0,003
2021-09-26T07:47:46Z;1,448;12,24;163;0,003
2021-09-26T07:47:47Z;1,451;11,52;163;0,003
2021-09-26T07:47:48Z;1,454;11,16;163;0,003
2021-09-26T07:47:49Z;1,457;10,8;163;0,003
2021-09-26T07:47:50Z;1,461;11,16;163;0,004
2021-09-26T07:47:51Z;1,464;11,52;163;0,003
2021-09-26T07:47:52Z;1,467;11,52;163;0,003
2021-09-26T07:47:53Z;1,47;11,52;162;0,003
2021-09-26T07:47:54Z;1,473;11,52;161;0,003
2021-09-26T07:47:55Z;1,477;11,52;160;0,004
2021-09-26T07:47:56Z;1,48;11,52;159;0,003
2021-09-26T07:47:57Z;1,483;11,52;158;0,003
2021-09-26T07:47:58Z;1,486;11,52;158;0,003
2021-09-26T07:47:59Z;1,489;11,16;158;0,003
2021-09-26T07:48:00Z;1,492;10,8;158;0,003
2021-09-26T07:48:01Z;1,494;10,44;158;0,002
2021-09-26T07:48:02Z;1,497;10,08;158;0,003
2021-09-26T07:48:04Z;1,502;9,36;158;0,005
2021-09-26T07:48:04Z;1,504;9,36;158;0,002
2021-09-26T07:48:05Z;1,507;10,8;157;0,003
2021-09-26T07:48:06Z;1,51;11,16;157;0,003
2021-09-26T07:48:07Z;1,514;11,88;157;0,004
2021-09-26T07:48:08Z;1,517;11,88;156;0,003
2021-09-26T07:48:09Z;1,52;11,88;156;0,003
2021-09-26T07:48:10Z;1,523;11,88;157;0,003
2021-09-26T07:48:12Z;1,529;11,16;157;0,006
2021-09-26T07:48:12Z;1,531;11,16;157;0,002
2021-09-26T07:48:13Z;1,534;12,6;157;0,003
2021-09-26T07:48:14Z;1,538;12,6;157;0,004
2021-09-26T07:48:15Z;1,541;12,6;157;0,003
2021-09-26T07:48:16Z;1,544;12,24;157;0,003
2021-09-26T07:48:17Z;1,547;11,52;157;0,003
2021-09-26T07:48:18Z;1,55;10,8;157;0,003
2021-09-26T07:48:20Z;1,554;9,36;157;0,004
2021-09-26T07:48:20Z;1,556;9,36;157;0,002
2021-09-26T07:48:21Z;1,558;10,8;157;0,002
2021-09-26T07:48:22Z;1,562;10,8;158;0,004
2021-09-26T07:48:23Z;1,565;10,8;158;0,003
2021-09-26T07:48:24Z;1,568;11,16;158;0,003
2021-09-26T07:48:25Z;1,571;11,16;157;0,003
2021-09-26T07:48:26Z;1,575;11,88;157;0,004
2021-09-26T07:48:27Z;1,579;12,6;157;0,004
2021-09-26T07:48:29Z;1,585;11,88;157;0,006
2021-09-26T07:48:29Z;1,586;11,88;157;0,001
2021-09-26T07:48:30Z;1,589;13,32;156;0,003
2021-09-26T07:48:31Z;1,592;12,6;156;0,003
2021-09-26T07:48:32Z;1,595;11,52;156;0,003
2021-09-26T07:48:33Z;1,599;11,88;156;0,004
2021-09-26T07:48:34Z;1,602;11,16;156;0,003
2021-09-26T07:48:35Z;1,605;11,16;156;0,003
2021-09-26T07:48:37Z;1,61;10,44;156;0,005
2021-09-26T07:48:37Z;1,611;10,44;156;0,001
2021-09-26T07:48:38Z;1,614;10,8;158;0,003
2021-09-26T07:48:39Z;1,616;10,44;159;0,002
2021-09-26T07:48:40Z;1,619;10,08;159;0,003
2021-09-26T07:48:41Z;1,622;10,08;159;0,003
2021-09-26T07:48:42Z;1,625;10,08;160;0,003
2021-09-26T07:48:43Z;1,628;10,08;161;0,003
2021-09-26T07:48:45Z;1,633;10,08;161;0,005
2021-09-26T07:48:45Z;1,635;10,08;161;0,002
2021-09-26T07:48:46Z;1,638;11,52;161;0,003
2021-09-26T07:48:47Z;1,641;11,88;162;0,003
2021-09-26T07:48:48Z;1,644;11,88;163;0,003
2021-09-26T07:48:49Z;1,648;11,88;163;0,004
2021-09-26T07:48:50Z;1,651;11,88;164;0,003
2021-09-26T07:48:51Z;1,655;11,88;164;0,004
2021-09-26T07:48:53Z;1,659;10,44;164;0,004
2021-09-26T07:48:53Z;1,663;10,44;164;0,004
2021-09-26T07:48:54Z;1,667;14,04;164;0,004
2021-09-26T07:48:55Z;1,672;14,76;164;0,005
2021-09-26T07:48:56Z;1,676;15,48;165;0,004
2021-09-26T07:48:57Z;1,681;15,48;166;0,005
2021-09-26T07:48:59Z;1,685;12,96;166;0,004
2021-09-26T07:48:59Z;1,689;12,96;166;0,004
2021-09-26T07:49:00Z;1,693;15,48;166;0,004
2021-09-26T07:49:01Z;1,697;15,12;166;0,004
2021-09-26T07:49:02Z;1,701;14,4;166;0,004
2021-09-26T07:49:03Z;1,704;14,04;167;0,003
2021-09-26T07:49:04Z;1,708;13,32;167;0,004
2021-09-26T07:49:05Z;1,711;12,96;167;0,003
2021-09-26T07:49:07Z;1,717;11,52;167;0,006
2021-09-26T07:49:07Z;1,718;11,52;167;0,001
2021-09-26T07:49:08Z;1,722;12,96;168;0,004
2021-09-26T07:49:09Z;1,726;13,32;168;0,004
2021-09-26T07:49:10Z;1,73;13,68;168;0,004
2021-09-26T07:49:11Z;1,734;14,04;170;0,004
